Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Home,20538,4914142,60,783797,0,4,Not Graduate,Business Owner,20,Education,6438830.0,,,,0
Home,113290,2616021,60,381478,1,0,Graduate,Salaried,7,Education,4400304.0,,,,1
Home,51993,4646244,240,768039,0,2,Graduate,Freelancer,17,Purchase,6237656.0,,,,0
Home,21881,4337442,360,1297234,1,3,Not Graduate,Self-Employed,18,Refinance,4630286.0,,,,1
Home,183422,2252926,60,452155,0,1,Not Graduate,Salaried,30,Renovation,3032997.0,,,,0
Home,47615,4137855,36,1008842,0,2,Not Graduate,Business Owner,28,Business Expansion,4753451.0,,,,0
Home,113223,3601128,24,491814,1,2,Graduate,Freelancer,4,Renovation,3948528.0,,,,0
Home,96158,941221,12,173506,1,0,Not Graduate,Self-Employed,23,Education,1902853.0,,,,0
Home,106638,2586317,24,600257,1,4,Not Graduate,Self-Employed,12,Refinance,3533416.0,,,,0
Home,197892,968789,240,58135,0,3,Not Graduate,Salaried,10,Business Expansion,1688280.0,,,,0
Home,46410,2730020,60,465519,1,2,Graduate,Salaried,4,Business Expansion,3498736.0,,,,0
Home,64437,3429453,240,397423,0,1,Graduate,Salaried,24,Renovation,4518986.0,,,,0
Home,166445,2855638,36,557278,0,2,Graduate,Freelancer,15,Refinance,3964298.0,,,,0
Home,164051,4622254,360,1267262,0,3,Not Graduate,Salaried,9,Refinance,5426369.0,,,,0
Home,49082,2180289,240,630086,1,4,Graduate,Freelancer,19,Business Expansion,4044257.0,,,,1
Home,113939,1743990,12,264704,1,1,Graduate,Business Owner,30,Business Expansion,2451355.0,,,,0
Home,104510,1945183,240,323420,0,3,Graduate,Salaried,6,Purchase,2831515.0,,,,0
Home,142399,1956927,240,152772,1,2,Graduate,Freelancer,8,Refinance,2811535.0,,,,1
Home,175277,1637660,120,447562,1,3,Graduate,Salaried,12,Purchase,2591966.0,,,,1
Home,195909,205681,360,32966,0,1,Graduate,Self-Employed,9,Education,1386477.0,,,,0
Home,52896,1276326,36,374502,1,1,Not Graduate,Business Owner,23,Education,3192706.0,,,,1
Home,93530,3833641,36,838031,1,3,Graduate,Self-Employed,14,Business Expansion,5376737.0,,,,0
Home,96753,2313159,360,235508,0,4,Not Graduate,Self-Employed,0,Business Expansion,4071204.0,,,,0
Home,51238,785860,180,114051,1,0,Graduate,Salaried,5,Refinance,1702868.0,,,,1
Home,157391,3618086,24,338786,1,0,Graduate,Self-Employed,10,Education,4109540.0,,,,0
Home,66180,2604763,120,634749,0,4,Not Graduate,Salaried,0,Renovation,4588881.0,,,,0
Home,132889,4001382,12,808918,1,3,Graduate,Salaried,25,Purchase,5589919.0,,,,0
Home,152618,4869519,120,673326,0,2,Not Graduate,Freelancer,25,Education,6423904.0,,,,0
Home,50311,2218965,180,422831,0,2,Graduate,Self-Employed,15,Purchase,3672547.0,,,,0
Home,21757,561519,60,77104,0,2,Graduate,Self-Employed,26,Purchase,1168326.0,,,,0
Home,84051,1431559,36,182689,0,4,Graduate,Salaried,21,Business Expansion,2725924.0,,,,0
Home,101547,363320,60,55234,1,2,Not Graduate,Freelancer,23,Renovation,1993452.0,,,,1
Home,155294,3185628,240,692525,0,4,Not Graduate,Freelancer,6,Refinance,4909355.0,,,,0
Home,17374,932859,180,157982,1,0,Graduate,Self-Employed,6,Education,1821544.0,,,,1
Home,43136,3594264,120,878814,1,2,Not Graduate,Business Owner,14,Business Expansion,5158548.0,,,,0
Home,188400,2991201,60,865195,1,2,Graduate,Freelancer,20,Renovation,3510590.0,,,,1
Home,59040,201300,360,38787,1,1,Graduate,Freelancer,29,Refinance,1482494.0,,,,1
Home,25931,4595240,36,741176,0,4,Graduate,Freelancer,12,Refinance,5460482.0,,,,0
Home,198712,805732,12,68716,1,3,Not Graduate,Freelancer,30,Education,1565351.0,,,,1
Home,77247,3639992,36,962021,0,1,Not Graduate,Salaried,6,Refinance,5550635.0,,,,0
Home,30626,2336716,120,315247,0,1,Not Graduate,Salaried,16,Refinance,3180688.0,,,,0
Home,187136,3500845,120,295012,0,0,Graduate,Freelancer,11,Education,5007405.0,,,,0
Home,137409,4458562,36,244235,1,4,Graduate,Salaried,6,Refinance,4691334.0,,,,0
Home,46703,4103872,360,1078200,1,1,Graduate,Salaried,26,Renovation,4343765.0,,,,1
Home,160774,868140,12,55909,1,1,Not Graduate,Salaried,20,Purchase,2544337.0,,,,1
Home,26857,4023155,36,516596,1,4,Graduate,Business Owner,29,Purchase,5129658.0,,,,0
Home,192462,517414,120,108921,1,3,Not Graduate,Freelancer,15,Education,1022893.0,,,,1
Home,176045,3068418,120,774731,1,3,Not Graduate,Business Owner,15,Education,3537094.0,,,,1
Home,157297,4645526,180,1260167,0,0,Not Graduate,Freelancer,7,Renovation,5536573.0,,,,0
Home,170133,2165825,12,544880,0,0,Not Graduate,Salaried,24,Renovation,4109317.0,,,,0
Home,132836,3070266,36,665281,0,1,Not Graduate,Self-Employed,24,Business Expansion,4648781.0,,,,0
Home,23966,2823806,24,489493,1,1,Not Graduate,Self-Employed,23,Education,3831530.0,,,,0
Home,84786,1682175,120,337987,0,0,Graduate,Self-Employed,30,Renovation,2486116.0,,,,0
Home,156118,4409175,12,1226072,0,1,Not Graduate,Business Owner,5,Education,4660082.0,,,,0
Home,31887,2816650,240,778985,1,3,Not Graduate,Salaried,22,Education,4684735.0,,,,1
Home,145027,3681310,240,758447,1,4,Not Graduate,Business Owner,28,Business Expansion,3940005.0,,,,1
Home,28109,3099152,60,827767,1,3,Graduate,Salaried,26,Education,4864864.0,,,,0
Home,26547,3774816,24,678861,0,4,Graduate,Business Owner,30,Business Expansion,4453511.0,,,,0
Home,33272,3539459,60,755121,1,1,Not Graduate,Business Owner,11,Renovation,4469564.0,,,,0
Home,98663,1810208,24,299703,0,1,Not Graduate,Freelancer,25,Purchase,3049907.0,,,,0
Home,85646,3495918,240,201981,1,4,Not Graduate,Freelancer,10,Purchase,4353614.0,,,,1
Home,29592,724450,24,189840,0,2,Graduate,Self-Employed,24,Education,1645421.0,,,,0
Home,147710,4219972,12,1017902,1,2,Graduate,Salaried,24,Business Expansion,4755790.0,,,,0
Home,187056,2179989,24,303028,0,1,Graduate,Self-Employed,23,Renovation,3445755.0,,,,0
Home,155449,1727126,120,184895,0,2,Not Graduate,Self-Employed,20,Purchase,3038198.0,,,,0
Home,140434,1212444,360,96156,1,0,Not Graduate,Self-Employed,12,Refinance,2325762.0,,,,1
Home,183538,4111600,60,871883,0,0,Graduate,Business Owner,29,Education,5349127.0,,,,0
Home,92759,1696559,24,368961,0,2,Not Graduate,Freelancer,14,Refinance,3141622.0,,,,0
Home,30506,2208658,180,442018,0,0,Graduate,Business Owner,12,Renovation,2480975.0,,,,0
Home,76023,3818508,24,677545,1,4,Graduate,Self-Employed,13,Renovation,4029958.0,,,,0
Home,34292,3596801,180,572339,0,4,Not Graduate,Freelancer,7,Refinance,4361829.0,,,,0
Home,196053,2182226,120,146799,1,4,Graduate,Self-Employed,20,Education,3978911.0,,,,1
Home,181010,1753561,60,255293,0,0,Graduate,Self-Employed,10,Renovation,2977831.0,,,,0
Home,66644,4183079,120,969843,0,0,Graduate,Business Owner,21,Business Expansion,5754927.0,,,,0
Home,93143,621560,180,144429,1,1,Not Graduate,Self-Employed,22,Education,2413806.0,,,,1
Home,44342,2091398,120,199956,0,0,Not Graduate,Self-Employed,2,Renovation,3614960.0,,,,0
Home,198477,3341461,240,577173,0,3,Graduate,Business Owner,19,Refinance,4305830.0,,,,0
Home,83804,2431507,360,575617,1,1,Graduate,Freelancer,14,Renovation,3171810.0,,,,1
Home,60415,422065,36,76459,0,2,Not Graduate,Self-Employed,27,Education,1048988.0,,,,0
Home,117589,3548436,360,181939,1,2,Not Graduate,Self-Employed,30,Business Expansion,4954938.0,,,,1
Home,105898,3611028,120,946350,1,2,Graduate,Salaried,18,Education,4702813.0,,,,1
Home,116455,4918847,240,958234,1,0,Not Graduate,Business Owner,16,Business Expansion,6686952.0,,,,1
Home,158388,3666312,240,662955,1,2,Not Graduate,Business Owner,0,Refinance,4387314.0,,,,1
Home,120523,1138984,24,271599,0,3,Graduate,Business Owner,1,Refinance,1493735.0,,,,0
Home,176037,3261107,60,594843,1,2,Graduate,Business Owner,29,Education,3503779.0,,,,1
Home,102909,644037,180,155506,1,0,Not Graduate,Freelancer,3,Refinance,2468472.0,,,,1
Home,184520,3381077,24,485451,0,0,Graduate,Self-Employed,30,Refinance,4571305.0,,,,0
Home,113158,4861351,12,1405165,1,4,Graduate,Freelancer,30,Education,5875919.0,,,,0
Home,172760,4834859,360,478761,1,4,Graduate,Salaried,24,Education,5109639.0,,,,1
Home,164238,2605301,120,173214,0,0,Graduate,Self-Employed,11,Refinance,3596910.0,,,,0
Home,161952,1906594,360,430690,1,4,Not Graduate,Business Owner,14,Purchase,3386207.0,,,,1
Home,139569,1160420,120,239543,1,4,Graduate,Freelancer,26,Education,2574629.0,,,,1
Home,29715,3204598,60,470565,1,4,Graduate,Salaried,19,Refinance,4716966.0,,,,0
Home,172048,2376712,180,556985,0,3,Graduate,Business Owner,10,Purchase,3683695.0,,,,0
Home,21340,4013522,60,562689,1,2,Not Graduate,Salaried,6,Business Expansion,4361354.0,,,,0
Home,91128,711163,360,89413,0,1,Graduate,Freelancer,3,Purchase,1290457.0,,,,0
Home,86224,2197910,36,658135,1,3,Not Graduate,Salaried,0,Purchase,3661913.0,,,,1
Home,131643,2358882,60,576809,0,0,Graduate,Business Owner,0,Refinance,3730481.0,,,,0
Home,96423,2591676,36,486262,1,3,Not Graduate,Self-Employed,2,Education,4272641.0,,,,0
Home,48381,588269,180,76612,1,4,Not Graduate,Self-Employed,2,Refinance,1788751.0,,,,1
Home,26002,2744693,12,704956,1,0,Graduate,Self-Employed,0,Purchase,4666469.0,,,,0
Home,91397,1829429,240,532425,0,1,Graduate,Salaried,15,Refinance,2570530.0,,,,0
Home,115870,4616948,36,566586,0,0,Graduate,Business Owner,23,Education,5820508.0,,,,0
Home,97548,3738706,24,970942,0,0,Not Graduate,Business Owner,6,Business Expansion,5672930.0,,,,0
Home,136877,4678371,180,622130,0,4,Graduate,Business Owner,14,Purchase,6590358.0,,,,0
Home,155156,1658778,240,275515,0,4,Not Graduate,Salaried,19,Purchase,3393242.0,,,,0
Home,125964,3762417,240,555086,0,2,Not Graduate,Salaried,14,Purchase,4553424.0,,,,0
Home,117835,2573172,180,459557,1,3,Not Graduate,Freelancer,30,Renovation,3413212.0,,,,1
Home,195691,3488644,240,683508,0,2,Graduate,Self-Employed,29,Education,5044582.0,,,,0
Home,70968,1014210,360,118995,0,2,Not Graduate,Business Owner,9,Business Expansion,2458496.0,,,,0
Home,21004,3409624,12,182176,0,4,Not Graduate,Business Owner,28,Purchase,4334875.0,,,,0
Home,44620,4636298,36,983514,0,2,Graduate,Business Owner,11,Refinance,6219248.0,,,,0
Home,52105,2890412,12,658769,1,4,Graduate,Freelancer,3,Business Expansion,3558925.0,,,,0
Home,79899,2998918,360,813632,1,0,Graduate,Salaried,20,Renovation,4893681.0,,,,1
Home,135196,1445459,360,236391,1,2,Graduate,Self-Employed,10,Business Expansion,2183326.0,,,,1
Home,154726,983721,36,86791,0,3,Graduate,Salaried,20,Refinance,2795206.0,,,,0
Home,42081,4549251,24,700744,0,2,Graduate,Freelancer,7,Education,6014128.0,,,,0
Home,101964,3307692,360,761964,0,3,Not Graduate,Salaried,25,Refinance,4173699.0,,,,0
Home,70282,4414953,60,263927,1,2,Not Graduate,Freelancer,26,Business Expansion,5607331.0,,,,0
Home,45659,4368019,36,873290,0,4,Not Graduate,Self-Employed,6,Renovation,5445785.0,,,,0
Home,171639,2484704,360,130156,1,3,Graduate,Salaried,11,Education,3624157.0,,,,1
Home,120856,4479811,24,779933,1,0,Graduate,Freelancer,28,Business Expansion,5121423.0,,,,0
Home,90027,4540324,360,398413,0,1,Graduate,Salaried,0,Purchase,5328750.0,,,,0
Home,45463,3754305,120,1069935,1,1,Graduate,Business Owner,25,Refinance,5390431.0,,,,1
Home,83948,3771972,120,1097201,1,4,Not Graduate,Salaried,17,Business Expansion,5531173.0,,,,1
Home,17439,107844,240,16151,1,2,Not Graduate,Self-Employed,30,Renovation,1757246.0,,,,1
Home,31967,1781176,120,355327,0,3,Graduate,Freelancer,26,Renovation,2404468.0,,,,0
Home,123450,2466858,24,722104,0,1,Graduate,Business Owner,25,Purchase,3601637.0,,,,0
Home,106344,2337740,12,413142,1,3,Graduate,Salaried,8,Refinance,4168260.0,,,,0
Home,83903,4187901,12,668894,0,3,Graduate,Freelancer,1,Business Expansion,5841335.0,,,,0
Home,158486,2674097,24,191454,1,4,Not Graduate,Freelancer,17,Business Expansion,3653508.0,,,,0
Home,158849,4838578,240,1095311,1,4,Graduate,Self-Employed,21,Refinance,5702828.0,,,,1
Home,20958,962390,24,235090,0,3,Not Graduate,Salaried,19,Business Expansion,2129082.0,,,,0
Home,16542,4152414,36,821185,1,3,Not Graduate,Self-Employed,24,Refinance,6069533.0,,,,0
Home,101482,1421782,120,238432,0,4,Not Graduate,Business Owner,10,Purchase,2615148.0,,,,0
Home,192101,4951009,36,1226327,1,3,Graduate,Self-Employed,14,Education,5254462.0,,,,0
Home,66430,3915815,24,1106900,1,1,Not Graduate,Business Owner,7,Business Expansion,5251404.0,,,,0
Home,67008,4018307,12,521377,1,3,Graduate,Salaried,13,Business Expansion,5360163.0,,,,0
Home,128544,4700725,24,1321705,1,0,Not Graduate,Business Owner,15,Purchase,6469738.0,,,,0
Home,56093,951812,120,178446,0,2,Graduate,Freelancer,4,Education,2190650.0,,,,0
Home,111923,4193093,180,710577,0,1,Graduate,Freelancer,4,Renovation,5458667.0,,,,0
Home,143331,3869261,36,227399,1,3,Not Graduate,Self-Employed,23,Purchase,4218091.0,,,,0
Home,192483,2318427,240,681625,0,1,Not Graduate,Freelancer,11,Refinance,2842867.0,,,,0
Home,128307,3553773,360,261223,0,3,Not Graduate,Business Owner,14,Renovation,5496879.0,,,,0
Home,89362,3588726,36,472520,0,3,Graduate,Freelancer,20,Refinance,5584394.0,,,,0
Home,23776,2864228,180,858128,1,0,Not Graduate,Business Owner,22,Purchase,4569064.0,,,,1
Home,159346,241174,240,47122,0,1,Graduate,Business Owner,2,Purchase,453652.0,,,,0
Home,78398,447085,24,81033,0,1,Not Graduate,Self-Employed,1,Renovation,2445894.0,,,,0
Home,66457,2643882,120,447815,1,1,Graduate,Self-Employed,5,Refinance,3870105.0,,,,1
Home,135289,4350356,360,743519,1,3,Graduate,Self-Employed,30,Education,4558383.0,,,,1
Home,51608,2883114,360,782068,0,4,Graduate,Freelancer,15,Business Expansion,4230660.0,,,,0
Home,30123,762066,180,83538,1,2,Graduate,Self-Employed,3,Purchase,2657204.0,,,,1
Home,21303,4931995,240,1136058,0,0,Not Graduate,Salaried,5,Business Expansion,5533414.0,,,,0
Home,47311,4129112,36,249199,1,3,Graduate,Self-Employed,2,Education,4362213.0,,,,0
Home,165974,897188,12,127798,1,2,Graduate,Salaried,22,Education,2718327.0,,,,1
Home,37487,1441887,240,202112,1,0,Not Graduate,Freelancer,4,Business Expansion,2205460.0,,,,1
Home,192549,1772361,12,390429,0,1,Not Graduate,Salaried,25,Renovation,2996468.0,,,,0
Home,143935,2496507,240,703473,0,4,Not Graduate,Salaried,0,Renovation,3484651.0,,,,0
Home,77484,2167915,24,184073,0,3,Not Graduate,Freelancer,17,Business Expansion,3817276.0,,,,0
Home,169241,4120857,240,565328,0,1,Not Graduate,Business Owner,4,Business Expansion,5554421.0,,,,0
Home,70206,797149,36,65196,1,4,Graduate,Freelancer,13,Business Expansion,1046204.0,,,,1
Home,90162,3776785,60,1112662,1,0,Not Graduate,Business Owner,6,Purchase,5291136.0,,,,1
Home,119260,3029264,12,781572,1,0,Not Graduate,Freelancer,1,Business Expansion,4762030.0,,,,0
Home,101713,3637040,180,798171,1,1,Not Graduate,Freelancer,27,Purchase,4153379.0,,,,1
Home,73050,204336,24,30528,0,2,Not Graduate,Business Owner,29,Business Expansion,427901.0,,,,0
Home,148636,3067776,24,205257,1,1,Not Graduate,Self-Employed,5,Purchase,4620464.0,,,,0
Home,19453,2057113,360,144443,1,4,Graduate,Freelancer,10,Renovation,3868321.0,,,,1
Home,100268,1545814,240,416501,0,3,Not Graduate,Self-Employed,15,Business Expansion,2350353.0,,,,0
Home,139987,1152334,12,166595,0,4,Graduate,Salaried,18,Purchase,2166776.0,,,,0
Home,42114,949988,36,70298,1,4,Graduate,Freelancer,0,Renovation,2309939.0,,,,0
Home,29626,2391448,24,225326,1,0,Not Graduate,Salaried,18,Purchase,3607927.0,,,,0
Home,88048,2426785,360,597294,1,3,Graduate,Salaried,1,Business Expansion,3224617.0,,,,1
Home,23472,1740512,180,458614,1,3,Not Graduate,Freelancer,20,Purchase,2619561.0,,,,1
Home,162476,3094178,240,556763,1,4,Not Graduate,Business Owner,17,Renovation,4825269.0,,,,1
Home,165802,2667478,180,217163,0,3,Graduate,Salaried,8,Business Expansion,3317325.0,,,,0
Home,34099,2745968,120,695161,1,2,Not Graduate,Business Owner,15,Renovation,2959287.0,,,,0
Home,180885,2763407,120,492749,1,3,Not Graduate,Freelancer,2,Purchase,3606324.0,,,,1
Home,100812,169286,180,12272,0,2,Graduate,Salaried,24,Purchase,788286.0,,,,0
Home,126471,3963205,60,1139800,0,4,Graduate,Self-Employed,22,Renovation,4408757.0,,,,0
Home,100378,4130751,120,495391,0,3,Not Graduate,Business Owner,25,Refinance,5828186.0,,,,0
Home,170659,556726,360,163334,1,3,Not Graduate,Salaried,27,Education,1117392.0,,,,1
Home,17703,4328387,12,417796,1,4,Graduate,Salaried,18,Business Expansion,4692096.0,,,,0
Home,89377,1865879,36,117030,0,0,Not Graduate,Salaried,7,Purchase,3452572.0,,,,0
Home,76809,129806,180,23715,1,2,Not Graduate,Freelancer,0,Refinance,901452.0,,,,1
Home,193750,3017344,240,614052,1,2,Not Graduate,Salaried,16,Renovation,4639560.0,,,,1
Home,122939,4686775,360,1013777,0,4,Graduate,Freelancer,12,Purchase,6285474.0,,,,0
Home,91371,3176917,240,293005,1,4,Graduate,Freelancer,14,Renovation,4710366.0,,,,1
Home,28517,3856381,24,924140,1,2,Graduate,Self-Employed,1,Renovation,4436391.0,,,,0
Home,61014,2262756,12,430086,0,3,Not Graduate,Salaried,3,Purchase,4258735.0,,,,0
Home,107890,3776620,60,1013294,0,0,Not Graduate,Self-Employed,27,Renovation,5338791.0,,,,0
Home,188478,2786249,360,236774,0,0,Not Graduate,Business Owner,8,Business Expansion,3433680.0,,,,0
Home,101457,2816906,60,570126,1,3,Not Graduate,Freelancer,25,Education,3386235.0,,,,1
Home,122060,3371295,36,264792,1,0,Graduate,Freelancer,11,Renovation,5125367.0,,,,0
Home,23202,1323729,180,243026,1,3,Not Graduate,Freelancer,20,Refinance,2068203.0,,,,1
Home,76681,1959134,360,289591,1,0,Not Graduate,Freelancer,8,Refinance,2969941.0,,,,1
Home,195278,3159161,24,358078,0,0,Not Graduate,Self-Employed,24,Refinance,4021924.0,,,,0
Home,97201,1185872,60,326529,0,3,Graduate,Business Owner,6,Renovation,2271077.0,,,,0
Home,158642,4364145,360,504499,1,3,Graduate,Self-Employed,7,Purchase,5350829.0,,,,1
Home,180038,864569,180,255684,0,4,Not Graduate,Salaried,28,Refinance,2088382.0,,,,0
Home,158490,2271087,360,617010,0,4,Not Graduate,Business Owner,21,Purchase,4133449.0,,,,0
Home,36532,4987731,360,1028121,1,4,Graduate,Freelancer,9,Business Expansion,6233946.0,,,,1
Home,60030,2006674,36,422646,0,0,Not Graduate,Freelancer,11,Renovation,3866810.0,,,,0
Home,142895,753381,36,191654,1,2,Not Graduate,Salaried,26,Education,1859016.0,,,,1
Home,73289,1331600,60,93515,1,0,Graduate,Freelancer,22,Business Expansion,2859267.0,,,,1
Home,133236,4806252,60,762759,0,0,Graduate,Business Owner,30,Business Expansion,5916428.0,,,,0
Home,145408,2661455,360,396388,1,2,Graduate,Freelancer,30,Refinance,3098997.0,,,,1
Home,148060,2169418,120,500398,0,1,Not Graduate,Business Owner,25,Business Expansion,3855407.0,,,,0
Home,26989,3308971,24,785035,0,1,Graduate,Salaried,21,Business Expansion,5175293.0,,,,0
Home,139119,387555,36,30653,1,4,Graduate,Freelancer,0,Business Expansion,596311.0,,,,1
Home,92989,2289966,120,573218,1,3,Graduate,Business Owner,15,Refinance,3074363.0,,,,1
Home,174148,3983520,60,849313,0,0,Graduate,Self-Employed,21,Business Expansion,5788323.0,,,,0
Home,161253,3397200,120,733128,1,1,Not Graduate,Self-Employed,21,Education,5344347.0,,,,1
Home,161109,2548516,60,211187,1,3,Graduate,Business Owner,1,Renovation,4177041.0,,,,1
Home,30208,3697235,24,758780,0,4,Graduate,Business Owner,5,Business Expansion,4377426.0,,,,0
Home,153546,3103962,60,413992,1,2,Graduate,Salaried,16,Business Expansion,4975281.0,,,,1
Home,198846,1326519,24,189300,0,4,Graduate,Self-Employed,28,Purchase,2314975.0,,,,0
Home,129262,3295735,240,297878,1,1,Graduate,Business Owner,0,Refinance,4764473.0,,,,1
Home,85527,1006861,24,157471,0,0,Graduate,Freelancer,0,Renovation,2270358.0,,,,0
Home,180694,1834801,360,486548,1,0,Not Graduate,Business Owner,13,Business Expansion,2367246.0,,,,1
Home,85668,1215252,60,151729,0,0,Graduate,Self-Employed,19,Education,3004760.0,,,,0
Home,162295,3396725,240,350031,1,1,Not Graduate,Salaried,21,Renovation,3847074.0,,,,1
Home,99606,607419,60,124730,0,0,Graduate,Freelancer,12,Business Expansion,944229.0,,,,0
Home,53670,4362753,360,702788,1,4,Not Graduate,Business Owner,24,Renovation,5975621.0,,,,1
Home,146341,2981155,60,888650,1,0,Not Graduate,Salaried,22,Refinance,4021502.0,,,,1
Home,88754,115148,360,13115,1,0,Graduate,Self-Employed,11,Purchase,2074933.0,,,,1
Home,179976,1286796,60,286490,0,0,Not Graduate,Salaried,27,Refinance,2829948.0,,,,0
Home,54132,2328898,36,120430,1,1,Not Graduate,Freelancer,18,Renovation,2753462.0,,,,0
Home,45287,4319942,36,226940,0,2,Not Graduate,Salaried,22,Purchase,5088087.0,,,,0
Home,57467,3017748,120,384120,1,2,Graduate,Salaried,14,Renovation,3302969.0,,,,1
Home,119545,471878,120,126179,0,1,Not Graduate,Salaried,11,Purchase,2298952.0,,,,0
Home,56844,3620656,180,661182,1,0,Graduate,Business Owner,11,Business Expansion,4119766.0,,,,1
Home,90508,768181,180,132510,1,4,Graduate,Freelancer,27,Renovation,1226109.0,,,,1
Home,172858,1679605,12,96838,0,3,Graduate,Freelancer,16,Business Expansion,2019016.0,,,,0
Home,165177,3535027,180,688787,1,1,Graduate,Salaried,26,Business Expansion,4358421.0,,,,1
Home,145073,4586000,180,1286733,0,1,Not Graduate,Freelancer,27,Renovation,5120912.0,,,,0
Home,42478,2804741,24,495148,0,0,Not Graduate,Business Owner,24,Purchase,4419852.0,,,,0
Home,157528,4890288,60,1117806,0,2,Graduate,Salaried,21,Education,6260483.0,,,,0
Home,22222,2514039,12,150691,0,1,Not Graduate,Salaried,9,Business Expansion,3516352.0,,,,0
Home,29562,4940277,240,1185243,0,0,Graduate,Salaried,14,Renovation,6576416.0,,,,0
Home,70000,757575,180,177665,1,3,Not Graduate,Freelancer,5,Business Expansion,2117758.0,,,,1
Home,183742,1073347,36,314099,1,1,Not Graduate,Business Owner,6,Business Expansion,1534027.0,,,,1
Home,34718,3433563,24,299984,1,3,Not Graduate,Salaried,5,Renovation,4736161.0,,,,0
Home,42748,4585014,24,1046763,1,1,Graduate,Self-Employed,26,Business Expansion,5748634.0,,,,0
Home,168695,3167026,60,810789,1,2,Not Graduate,Salaried,29,Education,4624801.0,,,,1
Home,154751,3145129,36,378778,0,4,Graduate,Salaried,20,Purchase,4365694.0,,,,0
Home,63335,3345846,36,848939,0,3,Not Graduate,Self-Employed,23,Refinance,4707092.0,,,,0
Home,113064,4980556,24,623683,0,2,Not Graduate,Freelancer,17,Education,5738699.0,,,,0
Home,158714,323499,360,35504,0,3,Not Graduate,Freelancer,24,Refinance,1647776.0,,,,0
Home,35631,350284,24,74980,0,3,Not Graduate,Business Owner,30,Purchase,1586650.0,,,,0
Home,60861,927514,36,271288,1,0,Not Graduate,Salaried,12,Renovation,1768263.0,,,,1
Home,164433,2255189,36,366306,0,2,Not Graduate,Self-Employed,17,Purchase,3763367.0,,,,0
Home,31379,2949077,240,511000,1,1,Graduate,Business Owner,28,Purchase,3341838.0,,,,1
Home,61285,2326816,12,493624,0,1,Graduate,Self-Employed,5,Renovation,3778958.0,,,,0
Home,19945,2354730,360,299692,0,1,Not Graduate,Freelancer,30,Business Expansion,2669416.0,,,,0
Home,176985,2512759,240,502984,0,4,Graduate,Self-Employed,24,Refinance,3527796.0,,,,0
Home,138267,2936036,360,858686,1,3,Graduate,Freelancer,13,Purchase,3222571.0,,,,1
Home,47070,3182551,180,166385,0,2,Graduate,Business Owner,10,Business Expansion,4643424.0,,,,0
Home,162680,4444551,36,699367,0,4,Graduate,Self-Employed,7,Renovation,6046764.0,,,,0
Home,173768,4996052,36,1392550,1,2,Not Graduate,Freelancer,24,Renovation,5828851.0,,,,0
Home,144316,1456925,360,425416,0,0,Not Graduate,Business Owner,1,Education,1983025.0,,,,0
Home,51247,973504,60,95832,0,2,Graduate,Self-Employed,6,Purchase,1745045.0,,,,0
Home,195056,2514113,180,631793,0,3,Not Graduate,Business Owner,17,Business Expansion,3246670.0,,,,0
Home,185590,3606794,120,572722,1,2,Not Graduate,Business Owner,23,Renovation,3923248.0,,,,1
Home,105070,2263906,120,324808,0,4,Graduate,Business Owner,0,Education,3670696.0,,,,0
Home,83935,569425,36,62119,1,1,Graduate,Freelancer,9,Refinance,2105783.0,,,,1
Home,192961,2901990,360,193456,1,3,Not Graduate,Freelancer,5,Renovation,4585163.0,,,,1
Home,183155,4559568,120,1313830,0,4,Not Graduate,Business Owner,15,Refinance,6227114.0,,,,0
Home,55663,3721647,36,916745,0,1,Not Graduate,Salaried,13,Education,5418734.0,,,,0
Home,177043,2793087,240,653765,1,1,Graduate,Business Owner,28,Renovation,4193377.0,,,,1
Home,106060,3004655,120,882154,0,1,Graduate,Self-Employed,18,Business Expansion,4317130.0,,,,0
Home,158605,875062,180,207333,0,4,Not Graduate,Self-Employed,27,Education,2737310.0,,,,0
Home,25035,3652302,36,517025,0,1,Not Graduate,Salaried,8,Refinance,4421440.0,,,,0
Home,113763,3190131,24,884213,0,0,Not Graduate,Freelancer,23,Refinance,3725928.0,,,,0
Home,81498,825789,180,202539,0,4,Not Graduate,Self-Employed,10,Education,1720481.0,,,,0
Home,72765,2485367,360,515999,0,0,Not Graduate,Freelancer,26,Refinance,2945763.0,,,,0
Home,172787,4942595,120,533558,0,0,Graduate,Freelancer,9,Business Expansion,6627670.0,,,,0
Home,129176,2017835,180,414978,1,2,Graduate,Salaried,5,Business Expansion,3297838.0,,,,1
Home,187038,2914495,360,302075,0,0,Not Graduate,Salaried,12,Business Expansion,3922592.0,,,,0
Home,37997,1007920,36,173228,1,4,Not Graduate,Salaried,13,Education,2232824.0,,,,0
Home,59091,729723,12,210990,0,4,Graduate,Self-Employed,30,Renovation,2090350.0,,,,0
Home,38102,374289,12,82124,0,3,Graduate,Self-Employed,18,Purchase,1424486.0,,,,0
Home,160148,984519,360,125947,0,3,Not Graduate,Freelancer,11,Refinance,1985622.0,,,,0
Home,78429,760028,240,120286,0,1,Not Graduate,Business Owner,25,Renovation,2443556.0,,,,0
