Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Car,38352,3168335,240,327425,1,0,Graduate,Freelancer,3,Purchase,,,,,1
Car,96864,4152088,24,359441,1,1,Graduate,Business Owner,17,Refinance,,,,,0
Car,131196,3904333,120,675191,1,3,Not Graduate,Business Owner,10,Education,,,,,1
Car,32264,593705,240,147879,1,2,Graduate,Salaried,11,Purchase,,,,,1
Car,126904,2192396,12,482607,0,4,Not Graduate,Salaried,24,Refinance,,,,,0
Car,151803,2863053,360,635907,0,4,Not Graduate,Freelancer,13,Refinance,,,,,0
Car,38910,2328717,120,196954,1,0,Graduate,Freelancer,23,Purchase,,,,,1
Car,189364,4718858,360,1400778,1,3,Graduate,Salaried,6,Business Expansion,,,,,1
Car,156935,384668,60,38371,1,0,Not Graduate,Freelancer,11,Business Expansion,,,,,1
Car,96872,4253247,36,871428,1,3,Graduate,Salaried,12,Business Expansion,,,,,0
Car,193303,2310452,360,578299,0,2,Graduate,Freelancer,5,Purchase,,,,,0
Car,27906,2754650,12,534376,1,3,Graduate,Self-Employed,17,Business Expansion,,,,,0
Car,129764,804508,12,196728,1,4,Not Graduate,Business Owner,29,Renovation,,,,,1
Car,74677,3749035,120,621375,1,3,Graduate,Business Owner,11,Refinance,,,,,1
Car,93710,1172492,360,206661,0,4,Not Graduate,Freelancer,14,Education,,,,,0
Car,16295,1548075,60,343698,0,0,Graduate,Self-Employed,23,Business Expansion,,,,,0
Car,114352,2086740,60,107197,1,1,Not Graduate,Self-Employed,24,Purchase,,,,,1
Car,75653,4869172,120,735360,1,4,Graduate,Freelancer,25,Refinance,,,,,1
Car,195140,3642910,12,475867,1,2,Graduate,Business Owner,9,Education,,,,,0
Car,64249,469108,180,114519,0,4,Graduate,Self-Employed,23,Purchase,,,,,0
Car,180559,4302840,12,698621,0,3,Graduate,Freelancer,22,Education,,,,,0
Car,85145,4221403,240,242378,1,2,Graduate,Self-Employed,15,Renovation,,,,,1
Car,197258,1344261,24,213331,1,4,Graduate,Salaried,28,Refinance,,,,,1
Car,23720,2372825,24,261302,1,2,Graduate,Self-Employed,27,Business Expansion,,,,,0
Car,63286,3099262,12,806367,0,4,Graduate,Business Owner,11,Refinance,,,,,0
Car,147092,3797201,12,468338,1,1,Not Graduate,Freelancer,8,Renovation,,,,,0
Car,74425,4386866,240,1051235,0,1,Graduate,Self-Employed,6,Purchase,,,,,0
Car,140640,2525265,24,574156,0,3,Graduate,Business Owner,24,Education,,,,,0
Car,184748,2384278,60,284718,0,3,Not Graduate,Business Owner,4,Refinance,,,,,0
Car,137474,4063569,180,415640,0,2,Not Graduate,Business Owner,6,Renovation,,,,,0
Car,195209,1676966,36,425102,1,4,Not Graduate,Business Owner,7,Refinance,,,,,1
Car,70173,4068721,360,883169,1,2,Not Graduate,Business Owner,30,Renovation,,,,,1
Car,163055,4189236,360,346978,1,4,Not Graduate,Salaried,23,Business Expansion,,,,,1
Car,171323,3879092,180,454073,1,0,Not Graduate,Salaried,19,Renovation,,,,,1
Car,113503,2778519,120,605519,1,4,Graduate,Self-Employed,7,Business Expansion,,,,,1
Car,190270,4901097,12,1190965,1,1,Not Graduate,Self-Employed,27,Business Expansion,,,,,0
Car,132318,366405,12,82319,0,4,Graduate,Business Owner,13,Refinance,,,,,0
Car,22814,4061352,24,766630,0,2,Graduate,Freelancer,25,Business Expansion,,,,,0
Car,115979,1539904,180,373297,0,2,Graduate,Business Owner,8,Education,,,,,0
Car,83704,1511270,360,300386,0,2,Not Graduate,Freelancer,7,Education,,,,,0
Car,162185,3443823,240,805630,0,3,Graduate,Salaried,5,Refinance,,,,,0
Car,23662,1311038,180,148915,0,2,Not Graduate,Business Owner,5,Purchase,,,,,0
Car,124979,3156162,60,759893,0,2,Graduate,Freelancer,19,Refinance,,,,,0
Car,166357,2571823,36,251620,1,3,Graduate,Salaried,27,Education,,,,,1
Car,47794,971568,12,100967,1,1,Not Graduate,Self-Employed,7,Business Expansion,,,,,0
Car,78709,2686879,24,228840,0,3,Graduate,Self-Employed,15,Business Expansion,,,,,0
Car,147640,3845038,240,1000574,1,3,Graduate,Freelancer,13,Purchase,,,,,1
Car,107786,4391466,60,255751,1,0,Graduate,Freelancer,3,Purchase,,,,,0
Car,43683,3581387,12,1070587,1,3,Not Graduate,Freelancer,17,Renovation,,,,,0
Car,105187,3557509,60,337218,0,3,Graduate,Freelancer,27,Business Expansion,,,,,0
Car,174360,770059,120,116698,0,2,Graduate,Freelancer,8,Refinance,,,,,0
Car,167572,4088043,12,204975,0,4,Not Graduate,Self-Employed,22,Purchase,,,,,0
Car,126566,2905219,180,735988,0,4,Not Graduate,Self-Employed,4,Refinance,,,,,0
Car,86314,2479911,180,449801,1,4,Graduate,Business Owner,14,Education,,,,,1
Car,72501,3723457,60,390373,0,2,Not Graduate,Freelancer,11,Business Expansion,,,,,0
Car,163478,240754,24,18388,0,4,Not Graduate,Freelancer,4,Business Expansion,,,,,0
Car,48415,1483330,24,297359,1,4,Graduate,Self-Employed,19,Refinance,,,,,0
Car,176009,1510082,360,257448,1,3,Graduate,Business Owner,22,Business Expansion,,,,,1
Car,87551,2882304,120,227857,0,4,Not Graduate,Freelancer,7,Purchase,,,,,0
Car,37126,4041041,240,682000,1,1,Not Graduate,Business Owner,30,Renovation,,,,,1
Car,172863,88398,360,24671,0,4,Graduate,Business Owner,16,Renovation,,,,,0
Car,90168,4324259,60,619297,0,0,Graduate,Freelancer,4,Business Expansion,,,,,0
Car,54976,3570549,240,552530,0,3,Graduate,Salaried,16,Purchase,,,,,0
Car,133829,4323886,36,1161143,1,0,Not Graduate,Self-Employed,6,Purchase,,,,,0
Car,72932,3272161,24,481223,1,3,Graduate,Salaried,29,Refinance,,,,,0
Car,90544,1803549,240,205871,0,0,Not Graduate,Self-Employed,23,Education,,,,,0
Car,91463,3737550,240,435671,1,3,Not Graduate,Freelancer,6,Business Expansion,,,,,1
Car,164111,208141,60,18875,1,3,Not Graduate,Freelancer,15,Refinance,,,,,1
Car,67000,880843,360,249772,0,4,Graduate,Freelancer,16,Purchase,,,,,0
Car,110930,140499,120,18926,0,1,Graduate,Self-Employed,23,Education,,,,,0
Car,132205,3727248,36,1107610,1,2,Graduate,Self-Employed,5,Purchase,,,,,0
Car,48559,233087,360,50512,0,3,Not Graduate,Business Owner,26,Business Expansion,,,,,0
Car,162541,652705,60,159438,1,3,Graduate,Business Owner,26,Purchase,,,,,1
Car,69287,3626456,36,730137,0,3,Not Graduate,Freelancer,8,Education,,,,,0
Car,110328,1944785,36,470299,0,2,Graduate,Salaried,18,Education,,,,,0
Car,117845,4833530,180,1418746,0,0,Graduate,Salaried,24,Education,,,,,0
Car,24089,2728415,24,168663,1,1,Not Graduate,Salaried,4,Business Expansion,,,,,0
Car,80330,4515200,24,767372,1,0,Graduate,Freelancer,21,Education,,,,,0
Car,91730,3110326,180,740014,1,1,Graduate,Self-Employed,28,Business Expansion,,,,,1
Car,128639,4108334,120,806953,1,1,Graduate,Self-Employed,7,Purchase,,,,,1
Car,67956,747090,240,79775,0,3,Not Graduate,Self-Employed,22,Business Expansion,,,,,0
Car,101777,3963185,36,610228,0,2,Graduate,Salaried,4,Refinance,,,,,0
Car,78794,4734309,12,417554,1,4,Not Graduate,Salaried,9,Refinance,,,,,0
Car,33064,2150946,60,482699,0,1,Not Graduate,Self-Employed,8,Education,,,,,0
Car,55012,2357073,60,320998,0,1,Not Graduate,Salaried,7,Education,,,,,0
Car,101372,3214278,240,250479,1,3,Graduate,Self-Employed,18,Business Expansion,,,,,1
Car,66325,4278019,12,304666,0,1,Not Graduate,Freelancer,4,Renovation,,,,,0
Car,41212,3145784,60,267421,1,0,Not Graduate,Business Owner,9,Business Expansion,,,,,0
Car,92828,205498,12,22889,1,3,Graduate,Freelancer,10,Purchase,,,,,1
Car,76947,77764,360,15287,1,2,Not Graduate,Freelancer,7,Renovation,,,,,1
Car,41886,4991350,120,483289,1,2,Not Graduate,Business Owner,22,Business Expansion,,,,,0
Car,175391,4448862,240,1012464,1,0,Not Graduate,Freelancer,4,Purchase,,,,,1
Car,153413,357886,180,104180,0,1,Graduate,Business Owner,30,Purchase,,,,,0
Car,67935,1180250,360,246320,0,3,Graduate,Freelancer,19,Renovation,,,,,0
Car,136955,2376955,12,438612,1,3,Graduate,Business Owner,11,Refinance,,,,,0
Car,90127,3113132,60,177404,1,3,Graduate,Salaried,2,Business Expansion,,,,,0
Car,119781,4099630,180,244115,1,0,Not Graduate,Salaried,10,Business Expansion,,,,,1
Car,19238,1205826,360,335599,0,1,Graduate,Self-Employed,29,Business Expansion,,,,,0
Car,90814,378765,24,31882,1,2,Graduate,Self-Employed,10,Business Expansion,,,,,1
Car,189467,838863,120,166512,0,4,Not Graduate,Salaried,12,Education,,,,,0
Car,103074,1707283,240,178517,1,0,Not Graduate,Salaried,7,Education,,,,,1
Car,34929,1830709,240,235497,0,1,Not Graduate,Self-Employed,8,Business Expansion,,,,,0
Car,144262,704877,60,61665,0,0,Graduate,Business Owner,27,Education,,,,,0
Car,30131,3782514,360,516380,1,2,Not Graduate,Self-Employed,9,Business Expansion,,,,,1
Car,63813,84721,24,10385,0,0,Not Graduate,Salaried,1,Education,,,,,0
Car,114314,378737,24,46843,0,3,Not Graduate,Self-Employed,16,Refinance,,,,,0
Car,62161,2530456,120,688109,1,2,Not Graduate,Self-Employed,16,Renovation,,,,,1
Car,182105,1773842,360,138119,1,0,Not Graduate,Freelancer,27,Purchase,,,,,1
Car,148796,1335981,360,355041,0,1,Not Graduate,Salaried,11,Purchase,,,,,0
Car,192630,4292554,12,420434,1,2,Graduate,Business Owner,14,Education,,,,,0
Car,45163,3759663,180,948174,1,4,Not Graduate,Freelancer,9,Education,,,,,1
Car,105606,1259600,36,351693,0,0,Not Graduate,Self-Employed,7,Education,,,,,0
Car,26096,1623255,60,449225,0,0,Graduate,Freelancer,18,Business Expansion,,,,,0
Car,129194,4353063,120,761138,1,1,Not Graduate,Business Owner,0,Renovation,,,,,1
Car,27747,2752582,360,169844,1,0,Graduate,Business Owner,4,Education,,,,,1
Car,156996,4709902,60,892641,0,2,Graduate,Freelancer,21,Business Expansion,,,,,0
Car,82580,746963,180,180341,0,1,Not Graduate,Business Owner,4,Purchase,,,,,0
Car,72591,4207230,180,315689,1,4,Not Graduate,Business Owner,15,Business Expansion,,,,,1
Car,20594,4092322,120,872660,0,3,Not Graduate,Self-Employed,21,Education,,,,,0
Car,91895,887727,60,258108,1,2,Not Graduate,Self-Employed,13,Renovation,,,,,1
Car,164378,3456202,240,454088,1,1,Graduate,Freelancer,5,Renovation,,,,,1
Car,155771,4565435,360,1309318,0,3,Not Graduate,Salaried,1,Business Expansion,,,,,0
Car,134063,234156,180,58092,1,0,Graduate,Business Owner,20,Renovation,,,,,1
Car,184567,3409483,360,949370,1,4,Graduate,Freelancer,21,Business Expansion,,,,,1
Car,63957,278028,12,66495,1,1,Graduate,Self-Employed,19,Education,,,,,1
Car,32483,1794871,360,266485,1,0,Graduate,Freelancer,9,Business Expansion,,,,,1
Car,103342,1836592,240,414550,1,0,Graduate,Salaried,25,Business Expansion,,,,,1
Car,193671,1696080,60,312425,0,1,Not Graduate,Salaried,11,Purchase,,,,,0
Car,167520,274763,12,45862,0,4,Not Graduate,Freelancer,8,Business Expansion,,,,,0
Car,118362,2666260,120,685439,0,0,Not Graduate,Salaried,18,Business Expansion,,,,,0
Car,21201,4186555,12,1050409,0,2,Not Graduate,Salaried,22,Education,,,,,0
Car,135116,296105,120,30717,1,1,Graduate,Business Owner,6,Refinance,,,,,1
Car,122046,4027835,360,433277,0,0,Graduate,Salaried,17,Education,,,,,0
Car,126416,2009301,12,154558,1,3,Not Graduate,Freelancer,13,Education,,,,,0
Car,180758,2542389,12,664682,1,4,Graduate,Self-Employed,25,Education,,,,,0
Car,183915,4371337,180,1115592,0,4,Not Graduate,Self-Employed,0,Business Expansion,,,,,0
Car,42654,2209792,180,226240,1,3,Graduate,Business Owner,29,Education,,,,,1
Car,173210,2890083,180,288415,1,2,Graduate,Business Owner,18,Purchase,,,,,1
Car,129812,4671687,12,234689,1,0,Graduate,Freelancer,17,Refinance,,,,,0
Car,27878,315414,240,22167,1,4,Not Graduate,Freelancer,29,Purchase,,,,,1
Car,73201,3470214,12,890788,1,2,Graduate,Self-Employed,15,Purchase,,,,,0
Car,189614,1506043,24,375961,1,2,Not Graduate,Business Owner,27,Business Expansion,,,,,1
Car,197703,1732025,12,299742,0,2,Not Graduate,Business Owner,12,Education,,,,,0
Car,107612,3500405,60,527601,0,3,Not Graduate,Freelancer,17,Education,,,,,0
Car,82880,814055,12,196794,0,1,Not Graduate,Business Owner,27,Purchase,,,,,0
Car,111369,1446135,12,110349,1,4,Graduate,Salaried,16,Business Expansion,,,,,0
Car,61958,4092944,12,709595,0,3,Graduate,Self-Employed,14,Refinance,,,,,0
Car,183027,3698968,120,739009,1,3,Not Graduate,Self-Employed,7,Education,,,,,1
Car,97953,338518,120,24231,0,3,Not Graduate,Salaried,16,Business Expansion,,,,,0
Car,91039,2548500,60,638157,1,3,Graduate,Freelancer,2,Business Expansion,,,,,1
Car,166104,697604,60,43348,1,4,Graduate,Self-Employed,25,Purchase,,,,,1
Car,183969,1372100,12,281040,0,0,Not Graduate,Freelancer,27,Education,,,,,0
Car,197563,4980041,120,1328791,0,4,Not Graduate,Salaried,7,Education,,,,,0
Car,103494,3525930,12,278584,1,3,Graduate,Freelancer,13,Business Expansion,,,,,0
Car,58505,3319059,36,596561,0,1,Graduate,Self-Employed,30,Education,,,,,0
Car,188582,3058589,360,720566,0,0,Graduate,Self-Employed,6,Education,,,,,0
Car,73763,1521358,60,441069,1,2,Graduate,Salaried,26,Purchase,,,,,1
Car,154049,4749699,360,908691,1,2,Graduate,Self-Employed,16,Purchase,,,,,1
Car,151258,4633050,240,784819,0,2,Graduate,Self-Employed,5,Education,,,,,0
Car,33359,1389400,360,312300,0,3,Not Graduate,Salaried,0,Education,,,,,0
Car,168777,3527506,60,943377,1,2,Graduate,Self-Employed,0,Renovation,,,,,1
Car,192391,2775239,180,310804,1,1,Not Graduate,Freelancer,20,Purchase,,,,,1
Car,69046,2748177,180,502485,0,0,Graduate,Freelancer,26,Education,,,,,0
Car,161872,3196347,60,652814,1,3,Graduate,Salaried,27,Renovation,,,,,1
Car,67597,3175308,24,574907,1,0,Not Graduate,Business Owner,2,Education,,,,,0
Car,123129,1710642,36,486747,1,1,Not Graduate,Business Owner,11,Education,,,,,1
Car,174154,2208977,360,570470,1,4,Not Graduate,Self-Employed,16,Business Expansion,,,,,1
Car,158024,2358987,12,433339,0,0,Graduate,Salaried,30,Renovation,,,,,0
Car,54916,4647281,12,1238129,1,1,Not Graduate,Salaried,29,Business Expansion,,,,,0
Car,22171,3263898,180,869831,1,1,Not Graduate,Self-Employed,8,Refinance,,,,,0
Car,152646,2561704,12,184241,0,0,Not Graduate,Business Owner,21,Business Expansion,,,,,0
Car,167262,2341917,24,438964,0,1,Not Graduate,Business Owner,27,Business Expansion,,,,,0
Car,159985,1457886,36,175899,0,0,Not Graduate,Freelancer,14,Refinance,,,,,0
Car,53056,581274,240,164202,0,2,Not Graduate,Freelancer,2,Renovation,,,,,0
Car,149727,2226257,12,448093,1,3,Not Graduate,Salaried,28,Purchase,,,,,0
Car,173279,75518,240,19934,0,4,Graduate,Salaried,10,Refinance,,,,,0
Car,165188,111671,24,9194,1,3,Not Graduate,Business Owner,11,Education,,,,,1
Car,80124,3319646,240,633077,0,0,Not Graduate,Self-Employed,18,Education,,,,,0
Car,43973,3060782,60,594720,1,1,Not Graduate,Freelancer,16,Business Expansion,,,,,0
Car,56557,1347179,12,263306,0,0,Graduate,Salaried,28,Purchase,,,,,0
Car,172508,4729989,120,782716,0,3,Not Graduate,Salaried,0,Renovation,,,,,0
Car,28670,3008136,12,244814,0,2,Graduate,Business Owner,5,Education,,,,,0
Car,109718,2419715,120,515790,0,4,Graduate,Self-Employed,6,Renovation,,,,,0
Car,177139,689880,240,47232,0,2,Not Graduate,Business Owner,27,Business Expansion,,,,,0
Car,104290,4273375,12,709595,1,1,Graduate,Self-Employed,17,Business Expansion,,,,,0
Car,134148,4183984,180,994963,1,0,Graduate,Self-Employed,12,Purchase,,,,,1
Car,87064,987606,24,197028,1,0,Not Graduate,Salaried,4,Business Expansion,,,,,1
Car,133924,4224324,12,1228434,1,1,Not Graduate,Self-Employed,7,Business Expansion,,,,,0
Car,188953,2668886,180,378136,0,0,Not Graduate,Freelancer,28,Renovation,,,,,0
Car,145298,4978507,12,539876,0,2,Graduate,Freelancer,20,Business Expansion,,,,,0
Car,46609,4294169,180,581672,0,1,Not Graduate,Salaried,23,Renovation,,,,,0
Car,84624,2808755,240,171450,1,0,Graduate,Salaried,21,Purchase,,,,,1
Car,77825,1691641,120,422451,0,1,Not Graduate,Salaried,12,Refinance,,,,,0
Car,66938,1608347,60,345696,0,2,Graduate,Salaried,12,Business Expansion,,,,,0
Car,114131,4409431,240,1004948,0,4,Not Graduate,Freelancer,0,Renovation,,,,,0
Car,56734,4885706,12,750788,1,3,Graduate,Salaried,22,Renovation,,,,,0
Car,187366,2519228,12,617354,0,3,Graduate,Self-Employed,19,Renovation,,,,,0
Car,124457,2115072,24,378208,0,3,Graduate,Business Owner,7,Purchase,,,,,0
Car,167385,2474995,120,670326,0,3,Not Graduate,Self-Employed,4,Refinance,,,,,0
Car,184373,4679143,60,748540,1,0,Not Graduate,Self-Employed,20,Refinance,,,,,1
Car,29245,752909,120,221868,0,0,Not Graduate,Self-Employed,17,Business Expansion,,,,,0
Car,166576,3086134,24,705326,0,3,Not Graduate,Salaried,11,Renovation,,,,,0
Car,71572,3714538,360,335183,1,3,Graduate,Freelancer,6,Renovation,,,,,1
Car,158993,4594267,36,1186908,1,1,Graduate,Self-Employed,0,Renovation,,,,,0
Car,180613,1604465,24,327504,1,4,Graduate,Freelancer,16,Purchase,,,,,1
Car,86609,4490105,12,356656,1,4,Graduate,Salaried,29,Education,,,,,0
Car,136140,1907590,360,380889,0,2,Graduate,Self-Employed,17,Business Expansion,,,,,0
Car,48802,1103344,180,191768,0,4,Not Graduate,Salaried,6,Renovation,,,,,0
Car,97042,2384812,60,509257,0,0,Graduate,Freelancer,18,Refinance,,,,,0
Car,137587,3047658,180,859476,1,3,Not Graduate,Business Owner,19,Purchase,,,,,1
Car,97800,3784671,180,952468,1,1,Graduate,Business Owner,14,Business Expansion,,,,,1
Car,98121,3202004,60,556687,0,2,Not Graduate,Freelancer,18,Refinance,,,,,0
Car,34143,482747,360,71565,0,1,Graduate,Business Owner,26,Business Expansion,,,,,0
Car,166353,4638844,12,1032195,1,0,Graduate,Business Owner,29,Renovation,,,,,0
Car,182028,4612943,240,437888,0,0,Not Graduate,Salaried,29,Education,,,,,0
Car,198372,936611,60,216690,1,1,Graduate,Business Owner,26,Purchase,,,,,1
Car,41235,4651860,60,350257,0,2,Not Graduate,Business Owner,23,Purchase,,,,,0
Car,86525,3556050,12,691925,0,2,Graduate,Salaried,15,Purchase,,,,,0
Car,117586,3502176,24,734637,0,3,Graduate,Self-Employed,25,Renovation,,,,,0
Car,68272,2001669,60,121394,1,4,Graduate,Salaried,2,Refinance,,,,,1
Car,15362,1920562,120,378434,1,0,Not Graduate,Freelancer,29,Refinance,,,,,0
Car,199886,957665,60,172825,0,3,Not Graduate,Self-Employed,24,Renovation,,,,,0
Car,169091,2282547,120,391225,1,3,Graduate,Salaried,30,Education,,,,,1
Car,72109,1955632,36,264789,1,1,Not Graduate,Self-Employed,12,Purchase,,,,,0
Car,108351,4450548,12,909853,1,2,Graduate,Self-Employed,19,Business Expansion,,,,,0
Car,40109,3363687,12,403742,0,1,Not Graduate,Salaried,15,Renovation,,,,,0
Car,47150,265447,120,69895,0,0,Graduate,Self-Employed,22,Purchase,,,,,0
Car,82282,2055434,24,118777,0,0,Not Graduate,Self-Employed,4,Refinance,,,,,0
Car,148936,1351922,12,100200,1,2,Not Graduate,Business Owner,14,Purchase,,,,,0
Car,178654,2365521,360,252308,1,0,Graduate,Self-Employed,6,Refinance,,,,,1
Car,85584,4152844,360,615504,1,4,Graduate,Salaried,7,Purchase,,,,,1
Car,142258,2424396,240,567449,0,2,Graduate,Freelancer,21,Business Expansion,,,,,0
Car,68213,4973759,120,1420752,1,4,Graduate,Salaried,9,Purchase,,,,,1
Car,142830,3989804,12,538575,1,1,Graduate,Self-Employed,16,Refinance,,,,,0
Car,97993,3404792,120,717572,0,3,Graduate,Freelancer,18,Renovation,,,,,0
Car,195304,725909,36,139724,1,0,Not Graduate,Self-Employed,7,Education,,,,,1
Car,48963,2981708,360,289011,1,2,Not Graduate,Salaried,29,Renovation,,,,,1
Car,138478,493734,360,126081,0,4,Not Graduate,Salaried,6,Purchase,,,,,0
Car,35586,284520,60,67754,0,2,Graduate,Salaried,0,Purchase,,,,,0
Car,52903,1314414,120,176048,0,0,Graduate,Freelancer,25,Business Expansion,,,,,0
Car,102115,3327037,60,250443,1,1,Not Graduate,Self-Employed,20,Renovation,,,,,0
Car,79808,3886107,360,363980,1,3,Not Graduate,Business Owner,23,Purchase,,,,,1
Car,166191,4954124,36,1094583,1,0,Not Graduate,Business Owner,29,Refinance,,,,,0
Car,144219,1230823,180,275172,0,4,Not Graduate,Self-Employed,0,Refinance,,,,,0
Car,113693,970526,240,91691,0,2,Not Graduate,Salaried,15,Business Expansion,,,,,0
Car,148422,2387148,24,610796,0,2,Graduate,Freelancer,28,Business Expansion,,,,,0
Car,159036,1446603,120,238652,0,3,Graduate,Business Owner,9,Education,,,,,0
Car,47390,4582456,36,1226290,0,0,Graduate,Freelancer,14,Renovation,,,,,0
Car,113709,3783899,12,854883,0,3,Not Graduate,Business Owner,0,Business Expansion,,,,,0
Car,119659,696162,360,106208,1,0,Graduate,Business Owner,15,Refinance,,,,,1
Car,95005,167296,120,45856,1,2,Graduate,Salaried,9,Refinance,,,,,1
Car,70294,4265335,12,673697,1,1,Graduate,Salaried,25,Renovation,,,,,0
Car,113260,2384747,180,161664,0,4,Not Graduate,Self-Employed,7,Education,,,,,0
Car,67939,2454399,36,451231,0,3,Graduate,Freelancer,28,Business Expansion,,,,,0
Car,92335,322976,120,81083,1,4,Not Graduate,Business Owner,29,Renovation,,,,,1
Car,172771,4596738,120,417219,1,1,Not Graduate,Self-Employed,14,Education,,,,,1
Car,146880,1102410,36,99064,0,1,Not Graduate,Business Owner,1,Education,,,,,0
Car,39107,1624637,240,326774,1,0,Graduate,Self-Employed,22,Refinance,,,,,1
Car,163711,3539638,12,323305,1,3,Not Graduate,Self-Employed,4,Business Expansion,,,,,0
Car,148712,362541,24,34517,0,4,Graduate,Self-Employed,24,Refinance,,,,,0
Car,27929,4574673,36,956733,1,1,Not Graduate,Business Owner,2,Refinance,,,,,0
Car,173637,508757,36,90047,1,3,Graduate,Freelancer,14,Business Expansion,,,,,1
Car,175114,3728665,24,1039597,1,3,Graduate,Freelancer,28,Refinance,,,,,0
Car,117535,1122909,60,68007,1,4,Not Graduate,Self-Employed,17,Refinance,,,,,1
Car,86501,3751154,240,904351,1,4,Not Graduate,Business Owner,1,Renovation,,,,,1
Car,16290,2608799,60,162803,1,2,Not Graduate,Freelancer,30,Education,,,,,0
Car,140387,3513207,36,747214,0,1,Graduate,Salaried,29,Business Expansion,,,,,0
Car,168023,3966353,120,766164,1,4,Graduate,Business Owner,24,Refinance,,,,,1
Car,172462,978633,180,145778,1,3,Graduate,Freelancer,6,Renovation,,,,,1
Car,18758,1994690,24,498910,0,3,Not Graduate,Salaried,3,Refinance,,,,,0
Car,104786,3248173,360,922785,0,2,Not Graduate,Freelancer,8,Business Expansion,,,,,0
Car,106689,4852436,12,415696,1,2,Not Graduate,Self-Employed,22,Purchase,,,,,0
Car,157621,3895048,60,644717,0,3,Not Graduate,Freelancer,27,Renovation,,,,,0
Car,126802,2412566,60,254060,1,4,Graduate,Freelancer,8,Business Expansion,,,,,1
Car,127594,1033073,12,56027,1,2,Not Graduate,Self-Employed,22,Business Expansion,,,,,0
Car,129641,2340633,24,528492,1,4,Graduate,Self-Employed,2,Renovation,,,,,0
Car,61758,4167044,120,696740,1,3,Graduate,Business Owner,25,Refinance,,,,,1
Car,24703,3081169,12,862821,1,0,Not Graduate,Salaried,10,Purchase,,,,,0
Car,33634,3380210,180,924810,0,3,Not Graduate,Salaried,18,Refinance,,,,,0
Car,20939,2678451,36,163457,0,4,Not Graduate,Business Owner,26,Renovation,,,,,0
Car,185090,4281067,240,1265997,1,3,Not Graduate,Freelancer,11,Refinance,,,,,1
Car,174710,4961601,360,1126850,0,2,Graduate,Business Owner,17,Renovation,,,,,0
Car,162210,1233908,240,100584,0,2,Not Graduate,Freelancer,18,Business Expansion,,,,,0
Car,142898,281588,360,34467,0,4,Not Graduate,Freelancer,15,Renovation,,,,,0
Car,143072,3088878,240,652491,0,1,Not Graduate,Salaried,30,Renovation,,,,,0
Car,20796,776670,12,84029,1,0,Graduate,Self-Employed,26,Renovation,,,,,0
Car,194142,2522206,36,146575,0,3,Graduate,Self-Employed,25,Business Expansion,,,,,0
Car,18218,1793192,240,183640,0,0,Graduate,Business Owner,4,Refinance,,,,,0
Car,70890,3090125,24,546189,1,1,Not Graduate,Self-Employed,10,Purchase,,,,,0
Car,131804,1144683,36,91260,0,4,Graduate,Freelancer,14,Purchase,,,,,0
Car,24430,1045541,24,145750,0,3,Graduate,Freelancer,26,Renovation,,,,,0
Car,23264,1815888,180,318647,0,4,Not Graduate,Salaried,28,Renovation,,,,,0
Car,120664,522488,12,52213,1,4,Not Graduate,Self-Employed,24,Renovation,,,,,1
Car,26256,1906603,240,456893,0,4,Not Graduate,Self-Employed,25,Refinance,,,,,0
Car,68120,459277,12,129635,1,2,Graduate,Business Owner,23,Renovation,,,,,1
Car,132401,3570196,240,798224,0,3,Graduate,Business Owner,16,Purchase,,,,,0
Car,102248,2479378,180,674398,1,1,Graduate,Self-Employed,29,Renovation,,,,,1
Car,173660,3656997,24,978043,1,4,Graduate,Self-Employed,27,Business Expansion,,,,,0
Car,54989,584715,24,69910,1,4,Not Graduate,Salaried,6,Purchase,,,,,1
Car,25581,1557981,36,201202,1,0,Graduate,Salaried,10,Purchase,,,,,0
Car,70043,1862562,24,412041,0,3,Graduate,Freelancer,16,Renovation,,,,,0
Car,122654,2424221,360,202641,0,0,Graduate,Salaried,28,Business Expansion,,,,,0
Car,105443,3182358,36,290995,0,3,Not Graduate,Freelancer,12,Education,,,,,0
Car,198196,2844611,360,720647,1,4,Not Graduate,Freelancer,19,Education,,,,,1
Car,73132,4354814,240,350340,1,3,Not Graduate,Salaried,6,Business Expansion,,,,,1
Car,136706,2541784,360,436252,1,4,Graduate,Salaried,16,Refinance,,,,,1
Car,109915,4703591,240,718246,0,4,Not Graduate,Freelancer,25,Education,,,,,0
Car,130640,559531,240,124648,1,4,Graduate,Self-Employed,3,Refinance,,,,,1
Car,65280,105436,36,17871,0,1,Not Graduate,Salaried,1,Refinance,,,,,0
Car,82772,2783352,180,190068,0,0,Not Graduate,Self-Employed,4,Education,,,,,0
Car,148023,4148916,180,460463,0,1,Not Graduate,Freelancer,18,Business Expansion,,,,,0
Car,129342,4117838,12,933589,1,3,Not Graduate,Self-Employed,11,Purchase,,,,,0
Car,138103,143290,180,23873,0,1,Not Graduate,Self-Employed,10,Education,,,,,0
Car,176847,3128305,180,746888,0,1,Not Graduate,Freelancer,29,Renovation,,,,,0
Car,72811,4727094,120,1068000,0,2,Not Graduate,Freelancer,17,Purchase,,,,,0
