Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Gold,65453,122566,24,9510,1,3,Not Graduate,Salaried,7,Education,,132097.0,,,1
Gold,136372,4215753,120,440724,1,0,Not Graduate,Self-Employed,4,Renovation,,4249246.0,,,1
Gold,169750,3126316,360,758115,1,4,Not Graduate,Business Owner,4,Business Expansion,,3154498.0,,,1
Gold,98834,4227482,360,584323,1,4,Not Graduate,Self-Employed,26,Business Expansion,,4260646.0,,,1
Gold,165016,3715191,36,340837,0,3,Not Graduate,Salaried,11,Purchase,,3755398.0,,,0
Gold,120816,2334493,24,139725,0,1,Graduate,Business Owner,13,Renovation,,2345801.0,,,0
Gold,133490,627143,60,38348,1,4,Graduate,Self-Employed,3,Purchase,,656690.0,,,1
Gold,101068,160926,60,11314,0,2,Graduate,Salaried,3,Refinance,,187520.0,,,0
Gold,92924,3493568,360,425362,1,4,Not Graduate,Salaried,2,Education,,3512514.0,,,1
Gold,49069,296404,12,81941,0,3,Not Graduate,Salaried,16,Business Expansion,,313578.0,,,0
Gold,137476,1513881,36,226042,0,3,Not Graduate,Business Owner,11,Purchase,,1560440.0,,,0
Gold,73431,2444471,60,274135,0,2,Not Graduate,Freelancer,30,Refinance,,2467344.0,,,0
Gold,154355,1699566,360,408344,0,3,Not Graduate,Salaried,7,Business Expansion,,1722027.0,,,0
Gold,58497,971446,24,283546,1,1,Graduate,Salaried,24,Business Expansion,,1010998.0,,,1
Gold,78841,2198117,360,291653,0,4,Graduate,Freelancer,1,Purchase,,2210099.0,,,0
Gold,105607,1277998,180,187464,1,3,Not Graduate,Self-Employed,21,Business Expansion,,1298350.0,,,1
Gold,33778,803745,60,78080,0,4,Graduate,Salaried,15,Renovation,,845000.0,,,0
Gold,67531,1491892,180,410501,0,1,Graduate,Self-Employed,17,Business Expansion,,1505299.0,,,0
Gold,139985,4698505,24,1365834,0,0,Not Graduate,Business Owner,10,Business Expansion,,4731604.0,,,0
Gold,139211,4900307,120,797548,0,4,Not Graduate,Self-Employed,25,Renovation,,4919235.0,,,0
Gold,174592,4025117,12,877051,1,4,Graduate,Business Owner,21,Purchase,,4051753.0,,,0
Gold,43864,3723093,36,985765,0,3,Not Graduate,Freelancer,13,Purchase,,3773022.0,,,0
Gold,51524,3806662,180,992554,0,0,Graduate,Freelancer,26,Business Expansion,,3819573.0,,,0
Gold,86449,3215998,36,655007,0,4,Graduate,Self-Employed,24,Refinance,,3241818.0,,,0
Gold,172276,2332256,120,510094,1,3,Graduate,Self-Employed,7,Refinance,,2337300.0,,,1
Gold,106669,786236,360,138941,0,2,Not Graduate,Business Owner,29,Purchase,,797231.0,,,0
Gold,135952,1450233,240,207688,0,4,Graduate,Freelancer,19,Purchase,,1457727.0,,,0
Gold,28275,2312089,12,426785,1,4,Not Graduate,Freelancer,30,Refinance,,2339524.0,,,0
Gold,73004,3609902,120,540957,1,1,Not Graduate,Freelancer,7,Renovation,,3629616.0,,,1
Gold,175023,1415025,60,244888,1,2,Graduate,Freelancer,13,Education,,1432099.0,,,1
Gold,101642,2793294,360,425659,1,3,Graduate,Freelancer,17,Renovation,,2838929.0,,,1
Gold,36613,4334857,12,732634,0,3,Graduate,Business Owner,11,Renovation,,4381441.0,,,0
Gold,19507,4010673,120,214741,1,4,Not Graduate,Freelancer,8,Renovation,,4023346.0,,,0
Gold,136200,3672706,240,1075739,0,0,Graduate,Salaried,22,Business Expansion,,3690274.0,,,0
Gold,61032,737576,240,90622,0,3,Graduate,Self-Employed,14,Purchase,,782419.0,,,0
Gold,147551,4919717,60,588556,0,2,Graduate,Freelancer,5,Education,,4958540.0,,,0
Gold,190261,1077786,120,266421,0,0,Not Graduate,Freelancer,8,Purchase,,1123484.0,,,0
Gold,110566,4626795,180,1264213,1,0,Not Graduate,Business Owner,27,Purchase,,4668501.0,,,1
Gold,169516,4255940,240,352466,1,2,Not Graduate,Business Owner,28,Education,,4265357.0,,,1
Gold,132640,2844054,120,627696,0,3,Not Graduate,Freelancer,19,Purchase,,2884615.0,,,0
Gold,117185,3092290,60,687164,0,4,Not Graduate,Business Owner,29,Education,,3101115.0,,,0
Gold,137589,2283797,240,490288,1,1,Not Graduate,Business Owner,15,Renovation,,2319549.0,,,1
Gold,22990,2523460,24,594564,1,0,Graduate,Freelancer,15,Purchase,,2547426.0,,,0
Gold,54885,1476531,180,155110,0,2,Not Graduate,Business Owner,27,Renovation,,1522231.0,,,0
Gold,156337,3913679,60,432466,0,4,Graduate,Salaried,6,Refinance,,3940931.0,,,0
Gold,178781,4227295,24,281320,0,3,Not Graduate,Salaried,17,Education,,4252326.0,,,0
Gold,95417,2953494,24,366218,1,0,Not Graduate,Self-Employed,1,Education,,2996994.0,,,0
Gold,114490,3979794,120,347098,1,1,Graduate,Business Owner,21,Business Expansion,,4026051.0,,,1
Gold,111107,4142710,24,1124732,0,3,Not Graduate,Salaried,14,Purchase,,4192047.0,,,0
Gold,178833,3414490,12,457611,1,3,Graduate,Business Owner,5,Purchase,,3452536.0,,,0
Gold,165791,2124318,36,591337,1,2,Not Graduate,Freelancer,4,Renovation,,2155660.0,,,1
Gold,97667,3412914,360,182231,1,3,Not Graduate,Self-Employed,20,Business Expansion,,3425759.0,,,1
Gold,125792,730472,24,161222,0,3,Not Graduate,Salaried,25,Purchase,,736235.0,,,0
Gold,89441,2709743,24,508952,0,1,Graduate,Business Owner,7,Refinance,,2744392.0,,,0
Gold,85236,1707290,120,128215,0,0,Not Graduate,Business Owner,14,Purchase,,1748927.0,,,0
Gold,176946,434548,180,79082,1,0,Graduate,Freelancer,29,Education,,465907.0,,,1
Gold,88905,2587725,12,503449,0,3,Graduate,Salaried,20,Renovation,,2596907.0,,,0
Gold,148722,803841,60,186375,0,1,Graduate,Self-Employed,3,Education,,840051.0,,,0
Gold,76632,4952578,180,565720,0,4,Graduate,Self-Employed,0,Purchase,,4980501.0,,,0
Gold,100558,4035866,36,924065,1,0,Graduate,Salaried,27,Refinance,,4082042.0,,,0
Gold,40583,4178602,60,563078,1,3,Not Graduate,Self-Employed,8,Education,,4217377.0,,,0
Gold,143270,2485923,24,611101,0,3,Not Graduate,Business Owner,10,Purchase,,2518830.0,,,0
Gold,116282,3401983,60,806213,1,4,Not Graduate,Freelancer,1,Business Expansion,,3438681.0,,,1
Gold,182145,4301025,60,1063627,0,1,Not Graduate,Salaried,17,Education,,4323711.0,,,0
Gold,158984,3038469,12,304999,0,1,Not Graduate,Business Owner,25,Education,,3087704.0,,,0
Gold,56596,722207,120,180637,0,2,Not Graduate,Salaried,28,Business Expansion,,750395.0,,,0
Gold,74475,2768052,360,827940,1,4,Graduate,Salaried,22,Education,,2780102.0,,,1
Gold,26368,3702641,120,400761,1,1,Graduate,Business Owner,18,Education,,3712525.0,,,0
Gold,23317,4678003,60,1366534,0,3,Not Graduate,Business Owner,12,Purchase,,4720134.0,,,0
Gold,161438,3255799,240,722722,1,0,Not Graduate,Business Owner,16,Business Expansion,,3275810.0,,,1
Gold,65105,2138132,120,615367,1,4,Not Graduate,Salaried,14,Refinance,,2182325.0,,,1
Gold,73271,3357926,240,641361,0,3,Graduate,Business Owner,29,Purchase,,3404853.0,,,0
Gold,15621,1890206,12,518478,1,3,Not Graduate,Freelancer,15,Purchase,,1914835.0,,,0
Gold,49841,1376565,360,99751,1,4,Not Graduate,Self-Employed,25,Refinance,,1425382.0,,,1
Gold,37655,1484708,120,333904,0,1,Not Graduate,Self-Employed,22,Business Expansion,,1496163.0,,,0
Gold,130995,3249739,12,608333,0,3,Not Graduate,Freelancer,12,Education,,3256074.0,,,0
Gold,183079,3409325,24,576963,0,3,Not Graduate,Freelancer,9,Education,,3426408.0,,,0
Gold,157446,1028088,36,200697,1,3,Not Graduate,Self-Employed,14,Business Expansion,,1052248.0,,,1
Gold,56432,3494509,36,352959,1,3,Graduate,Salaried,6,Business Expansion,,3512935.0,,,0
Gold,36180,4213239,240,243752,0,4,Not Graduate,Salaried,8,Refinance,,4239043.0,,,0
Gold,53052,4885580,120,638212,1,2,Graduate,Self-Employed,3,Purchase,,4933005.0,,,0
Gold,83962,278970,60,23747,0,0,Not Graduate,Freelancer,6,Refinance,,286200.0,,,0
Gold,199714,2743445,180,747073,1,1,Not Graduate,Salaried,7,Business Expansion,,2759686.0,,,1
Gold,92424,2915846,36,846850,0,1,Graduate,Freelancer,26,Refinance,,2921137.0,,,0
Gold,150328,248030,360,24137,0,1,Graduate,Business Owner,26,Renovation,,268592.0,,,0
Gold,29621,3066150,36,721218,1,2,Not Graduate,Business Owner,10,Education,,3080832.0,,,0
Gold,167632,2976291,120,877893,1,3,Not Graduate,Freelancer,13,Business Expansion,,3019407.0,,,1
Gold,144657,1447885,360,222719,0,4,Graduate,Business Owner,4,Refinance,,1470626.0,,,0
Gold,58288,602504,240,153410,1,2,Not Graduate,Salaried,13,Renovation,,641044.0,,,1
Gold,117373,307114,360,31617,0,2,Not Graduate,Freelancer,8,Education,,325105.0,,,0
Gold,34639,4232180,360,761445,1,4,Graduate,Freelancer,3,Business Expansion,,4261558.0,,,1
Gold,187788,3619641,12,636920,0,1,Graduate,Salaried,0,Business Expansion,,3669224.0,,,0
Gold,196258,4409699,12,664035,0,1,Not Graduate,Self-Employed,24,Renovation,,4430460.0,,,0
Gold,122690,3646328,120,1085953,1,3,Graduate,Salaried,23,Renovation,,3663728.0,,,1
Gold,188357,3909740,36,298801,1,3,Graduate,Salaried,30,Purchase,,3949295.0,,,0
Gold,180444,4204217,360,967517,0,3,Graduate,Self-Employed,9,Renovation,,4248513.0,,,0
Gold,16651,3876375,36,453521,0,0,Not Graduate,Business Owner,22,Purchase,,3925227.0,,,0
Gold,55838,2687256,24,596792,1,1,Graduate,Salaried,18,Refinance,,2733593.0,,,0
Gold,151678,2049557,60,158058,1,2,Not Graduate,Freelancer,10,Business Expansion,,2065331.0,,,1
Gold,188000,4460879,180,842199,1,2,Graduate,Business Owner,25,Refinance,,4482083.0,,,1
Gold,130611,2229576,180,277692,1,4,Not Graduate,Self-Employed,10,Renovation,,2240224.0,,,1
Gold,36183,3643019,180,532060,1,0,Not Graduate,Business Owner,26,Renovation,,3650922.0,,,1
Gold,177747,1358719,24,361469,0,0,Not Graduate,Business Owner,29,Business Expansion,,1364603.0,,,0
Gold,153935,1591246,240,365081,0,3,Not Graduate,Business Owner,1,Refinance,,1600821.0,,,0
Gold,164060,3199033,180,787212,0,1,Not Graduate,Salaried,22,Purchase,,3236936.0,,,0
Gold,194940,2883569,12,844286,0,1,Graduate,Freelancer,2,Business Expansion,,2924504.0,,,0
Gold,162397,1269194,24,347478,1,0,Not Graduate,Freelancer,5,Refinance,,1282470.0,,,1
Gold,145372,2801899,24,454650,1,0,Not Graduate,Business Owner,14,Education,,2807497.0,,,0
Gold,179093,569803,60,76558,1,2,Not Graduate,Business Owner,11,Renovation,,594064.0,,,1
Gold,96934,1526874,24,118035,1,4,Graduate,Freelancer,8,Education,,1563944.0,,,0
Gold,58367,2208938,240,323635,1,2,Graduate,Self-Employed,4,Business Expansion,,2248818.0,,,1
Gold,79574,3976093,120,552367,1,1,Not Graduate,Business Owner,25,Business Expansion,,3985083.0,,,1
Gold,187087,4960879,24,864417,1,0,Graduate,Business Owner,18,Refinance,,4981865.0,,,0
Gold,131415,1900917,180,396124,0,1,Graduate,Business Owner,17,Renovation,,1927977.0,,,0
Gold,151953,1323268,240,106564,1,0,Not Graduate,Business Owner,8,Renovation,,1362384.0,,,1
Gold,190282,2755617,360,402803,1,2,Graduate,Salaried,20,Purchase,,2768704.0,,,1
Gold,17230,1480517,360,141407,1,4,Not Graduate,Self-Employed,30,Purchase,,1525333.0,,,1
Gold,183851,458803,240,126008,0,3,Graduate,Business Owner,18,Education,,470695.0,,,0
Gold,147778,4482033,120,944758,1,0,Not Graduate,Freelancer,29,Purchase,,4497513.0,,,1
Gold,177042,2931741,120,823629,0,0,Not Graduate,Freelancer,25,Purchase,,2946504.0,,,0
Gold,190520,3591730,12,887523,0,2,Graduate,Freelancer,19,Purchase,,3625420.0,,,0
Gold,175740,2813192,36,589521,1,4,Not Graduate,Freelancer,10,Renovation,,2833317.0,,,1
Gold,32518,2214836,36,398673,0,3,Not Graduate,Self-Employed,22,Renovation,,2248740.0,,,0
Gold,155954,2457390,120,644309,0,0,Not Graduate,Self-Employed,25,Business Expansion,,2504311.0,,,0
Gold,103396,1008375,120,153735,0,0,Graduate,Self-Employed,0,Purchase,,1023396.0,,,0
Gold,32693,3496158,240,481577,1,1,Graduate,Self-Employed,27,Renovation,,3503527.0,,,1
Gold,71976,610836,12,39117,1,2,Not Graduate,Self-Employed,16,Education,,627361.0,,,0
Gold,26533,473654,240,124944,0,3,Not Graduate,Self-Employed,0,Business Expansion,,479968.0,,,0
Gold,77827,917153,24,127060,0,2,Graduate,Business Owner,18,Business Expansion,,965033.0,,,0
Gold,127344,4428912,60,960941,1,4,Not Graduate,Salaried,23,Refinance,,4471781.0,,,1
Gold,36962,4641172,240,1162321,0,2,Graduate,Self-Employed,25,Business Expansion,,4671930.0,,,0
Gold,147509,3783736,240,1031768,1,1,Graduate,Business Owner,27,Renovation,,3802098.0,,,1
Gold,132894,2346349,60,274167,1,3,Not Graduate,Business Owner,14,Purchase,,2388203.0,,,1
Gold,115731,4917174,180,1430045,1,1,Graduate,Self-Employed,14,Renovation,,4961221.0,,,1
Gold,178080,4280292,120,784374,1,3,Graduate,Business Owner,11,Purchase,,4288335.0,,,1
Gold,121990,3244624,60,949083,0,3,Not Graduate,Salaried,9,Purchase,,3293547.0,,,0
Gold,94178,974929,36,205361,0,4,Graduate,Salaried,8,Business Expansion,,984604.0,,,0
Gold,124794,2660435,24,498275,0,0,Not Graduate,Freelancer,14,Refinance,,2678120.0,,,0
Gold,127966,3164348,240,644341,1,4,Not Graduate,Salaried,18,Renovation,,3211371.0,,,1
Gold,194203,3205840,60,833844,0,2,Not Graduate,Self-Employed,25,Renovation,,3218636.0,,,0
Gold,111682,2848047,120,499074,0,3,Not Graduate,Freelancer,1,Refinance,,2871601.0,,,0
Gold,171003,3855806,120,355022,1,3,Not Graduate,Business Owner,26,Business Expansion,,3876403.0,,,1
Gold,168503,964385,360,131558,1,2,Not Graduate,Business Owner,15,Renovation,,977265.0,,,1
Gold,38320,2338628,120,296342,1,4,Graduate,Salaried,20,Business Expansion,,2376958.0,,,1
Gold,143699,1433498,240,427009,1,0,Graduate,Business Owner,20,Education,,1472792.0,,,1
Gold,191615,1102022,240,73588,1,2,Not Graduate,Business Owner,22,Education,,1141227.0,,,1
Gold,137418,4274386,240,964076,0,0,Graduate,Freelancer,13,Education,,4321988.0,,,0
Gold,63833,1399780,12,327974,1,3,Graduate,Business Owner,20,Business Expansion,,1419273.0,,,0
Gold,34331,2489151,60,298365,0,2,Graduate,Freelancer,11,Business Expansion,,2495411.0,,,0
Gold,64479,2305078,180,369226,1,1,Not Graduate,Business Owner,21,Education,,2324834.0,,,1
Gold,144947,2724192,36,266267,0,4,Graduate,Business Owner,3,Education,,2731386.0,,,0
Gold,42222,538863,60,44246,0,1,Not Graduate,Self-Employed,9,Renovation,,560427.0,,,0
Gold,121610,1020656,36,282465,1,4,Graduate,Self-Employed,17,Refinance,,1045725.0,,,1
Gold,27108,4266770,60,1117617,0,0,Graduate,Business Owner,8,Purchase,,4292975.0,,,0
Gold,47481,989239,360,138724,1,3,Not Graduate,Business Owner,15,Business Expansion,,1004118.0,,,1
Gold,151931,3195818,12,318423,0,2,Not Graduate,Salaried,24,Education,,3206405.0,,,0
Gold,190628,4762418,240,1080573,0,4,Graduate,Freelancer,14,Refinance,,4773180.0,,,0
Gold,164452,3774810,120,401301,1,2,Not Graduate,Self-Employed,29,Renovation,,3810640.0,,,1
Gold,88929,3651333,120,450939,1,2,Graduate,Self-Employed,15,Purchase,,3667001.0,,,1
Gold,46872,4914287,60,1077754,0,2,Not Graduate,Salaried,21,Refinance,,4922853.0,,,0
Gold,153969,4342400,36,321546,0,3,Graduate,Salaried,27,Business Expansion,,4383430.0,,,0
Gold,36630,2316366,12,671378,0,1,Not Graduate,Freelancer,15,Business Expansion,,2344695.0,,,0
Gold,73590,2116631,180,168989,1,2,Graduate,Business Owner,4,Renovation,,2146633.0,,,1
Gold,180572,241108,240,59006,0,3,Graduate,Freelancer,1,Education,,263841.0,,,0
Gold,139359,4577495,360,812459,1,3,Not Graduate,Salaried,26,Renovation,,4588739.0,,,1
Gold,99113,1738356,240,334186,1,0,Not Graduate,Business Owner,30,Refinance,,1788251.0,,,1
Gold,165134,1300750,180,379108,1,2,Not Graduate,Freelancer,7,Purchase,,1343273.0,,,1
Gold,50027,3483300,120,345403,1,4,Not Graduate,Salaried,14,Refinance,,3507770.0,,,0
Gold,148439,2978026,60,440217,0,3,Not Graduate,Freelancer,1,Purchase,,3017912.0,,,0
Gold,60328,833541,360,41960,0,1,Graduate,Salaried,15,Purchase,,846178.0,,,0
Gold,174666,3075033,60,639199,1,4,Graduate,Freelancer,26,Purchase,,3112579.0,,,1
Gold,81470,2503460,36,449659,1,3,Not Graduate,Freelancer,9,Renovation,,2508583.0,,,0
Gold,175205,2042984,240,278897,1,0,Not Graduate,Salaried,19,Renovation,,2085639.0,,,1
Gold,161914,2264010,240,244152,1,3,Not Graduate,Business Owner,2,Business Expansion,,2313632.0,,,1
Gold,122841,3593459,120,528664,0,4,Graduate,Self-Employed,21,Refinance,,3630959.0,,,0
Gold,80153,1518140,24,264609,1,2,Graduate,Business Owner,29,Education,,1553901.0,,,0
Gold,62341,4526691,36,549294,0,3,Not Graduate,Salaried,10,Education,,4539915.0,,,0
Gold,184984,770558,360,167477,1,1,Not Graduate,Business Owner,24,Refinance,,807131.0,,,1
Gold,24559,1241501,120,303640,1,0,Not Graduate,Salaried,24,Education,,1279267.0,,,1
Gold,198137,3429719,180,671220,0,3,Graduate,Self-Employed,28,Business Expansion,,3469839.0,,,0
Gold,96424,4955463,360,498764,1,0,Not Graduate,Self-Employed,2,Purchase,,4974086.0,,,1
Gold,116483,3177293,120,890230,1,4,Not Graduate,Salaried,5,Renovation,,3188717.0,,,1
Gold,38401,3558897,360,732407,1,2,Not Graduate,Self-Employed,20,Renovation,,3595899.0,,,1
Gold,124346,3392649,60,818701,1,0,Not Graduate,Freelancer,11,Renovation,,3427777.0,,,1
Gold,123401,4395707,24,394067,0,3,Graduate,Business Owner,0,Business Expansion,,4400783.0,,,0
Gold,19222,2502620,36,483157,0,1,Not Graduate,Business Owner,24,Business Expansion,,2537956.0,,,0
Gold,186011,2192177,60,413933,1,1,Graduate,Self-Employed,18,Purchase,,2209024.0,,,1
Gold,52553,2030430,60,480295,1,2,Graduate,Self-Employed,9,Refinance,,2038426.0,,,1
Gold,142133,2384496,24,668468,0,3,Graduate,Business Owner,26,Business Expansion,,2433958.0,,,0
Gold,105743,3208102,180,915033,1,3,Not Graduate,Self-Employed,23,Renovation,,3214980.0,,,1
Gold,132829,1530443,120,200129,1,1,Not Graduate,Freelancer,3,Renovation,,1558450.0,,,1
Gold,77983,1274756,120,337221,1,0,Not Graduate,Business Owner,2,Business Expansion,,1323329.0,,,1
Gold,170691,2891756,240,562489,0,3,Graduate,Freelancer,27,Business Expansion,,2911349.0,,,0
Gold,91999,1086971,60,179618,0,4,Not Graduate,Self-Employed,8,Business Expansion,,1116098.0,,,0
Gold,131672,3558195,240,1004190,1,3,Not Graduate,Salaried,0,Renovation,,3581716.0,,,1
Gold,156132,2551320,120,682672,0,2,Graduate,Self-Employed,24,Refinance,,2583750.0,,,0
Gold,198191,3548202,36,804473,1,1,Not Graduate,Self-Employed,18,Education,,3574942.0,,,1
Gold,183135,311219,60,60588,0,3,Not Graduate,Self-Employed,21,Education,,351257.0,,,0
Gold,35877,3445506,120,564092,1,3,Graduate,Freelancer,9,Renovation,,3458350.0,,,0
Gold,113218,2921480,60,456021,0,2,Not Graduate,Business Owner,15,Renovation,,2956723.0,,,0
Gold,135461,2807031,12,310441,1,2,Graduate,Salaried,10,Business Expansion,,2819295.0,,,0
Gold,189193,3855057,360,1133422,1,0,Not Graduate,Freelancer,2,Renovation,,3886790.0,,,1
Gold,23731,4241094,12,1045044,1,4,Not Graduate,Freelancer,9,Business Expansion,,4263794.0,,,0
Gold,196822,4447241,360,1309278,1,4,Graduate,Salaried,28,Business Expansion,,4494325.0,,,1
Gold,134075,4710610,36,1375866,1,1,Not Graduate,Freelancer,20,Education,,4752639.0,,,0
Gold,161402,4111861,180,1033040,1,4,Not Graduate,Self-Employed,7,Purchase,,4120579.0,,,1
Gold,103216,2282679,24,450510,0,2,Not Graduate,Self-Employed,20,Business Expansion,,2308084.0,,,0
Gold,179175,1711039,12,152145,0,1,Not Graduate,Self-Employed,3,Business Expansion,,1720459.0,,,0
Gold,63571,3707366,24,456020,0,2,Not Graduate,Freelancer,26,Education,,3717438.0,,,0
Gold,119148,2610412,60,300063,0,1,Graduate,Business Owner,2,Business Expansion,,2619580.0,,,0
Gold,18609,1939437,12,559573,1,1,Graduate,Salaried,26,Business Expansion,,1964230.0,,,0
Gold,75607,4091412,180,565129,1,1,Graduate,Business Owner,24,Business Expansion,,4108740.0,,,1
Gold,183533,1333115,120,346942,0,3,Not Graduate,Business Owner,2,Renovation,,1344070.0,,,0
Gold,97049,542197,36,36048,0,0,Graduate,Freelancer,19,Education,,591750.0,,,0
Gold,57860,4552116,240,1231310,0,4,Graduate,Business Owner,1,Refinance,,4583798.0,,,0
Gold,139416,4347973,24,1154712,1,2,Graduate,Freelancer,10,Education,,4388424.0,,,0
Gold,89588,4806112,24,245321,1,4,Graduate,Freelancer,24,Education,,4844083.0,,,0
Gold,74969,3134217,36,517947,1,3,Graduate,Self-Employed,21,Business Expansion,,3159834.0,,,0
Gold,138119,1363809,180,366456,1,0,Graduate,Freelancer,25,Education,,1371722.0,,,1
Gold,123348,2805919,180,197868,0,2,Graduate,Self-Employed,27,Business Expansion,,2826981.0,,,0
Gold,98368,1578136,240,118920,1,3,Graduate,Freelancer,17,Education,,1623279.0,,,1
Gold,96650,1170129,360,294021,1,2,Not Graduate,Business Owner,24,Business Expansion,,1183143.0,,,1
Gold,164112,2890078,360,588327,0,2,Not Graduate,Self-Employed,21,Business Expansion,,2932720.0,,,0
Gold,151452,3405079,360,782583,0,2,Graduate,Salaried,16,Renovation,,3439931.0,,,0
Gold,160738,2297519,24,395410,1,0,Graduate,Salaried,18,Business Expansion,,2338582.0,,,1
Gold,85434,955263,180,245665,0,4,Not Graduate,Self-Employed,15,Renovation,,979093.0,,,0
Gold,146001,2739722,36,771743,0,3,Graduate,Salaried,19,Business Expansion,,2774585.0,,,0
Gold,177093,3539380,120,655940,1,1,Graduate,Freelancer,28,Renovation,,3552589.0,,,1
Gold,121296,631717,12,63065,1,4,Not Graduate,Self-Employed,21,Refinance,,648051.0,,,1
Gold,85058,2840528,24,572594,0,2,Not Graduate,Self-Employed,7,Renovation,,2874319.0,,,0
Gold,34666,273681,240,20069,0,1,Graduate,Salaried,12,Renovation,,315262.0,,,0
Gold,128627,4080411,240,1034442,0,4,Graduate,Business Owner,29,Purchase,,4127183.0,,,0
Gold,75772,3497702,24,723755,1,4,Graduate,Salaried,27,Education,,3531144.0,,,0
Gold,131642,1835844,12,509191,0,1,Not Graduate,Freelancer,9,Refinance,,1850231.0,,,0
Gold,47675,906741,60,80939,1,2,Not Graduate,Business Owner,7,Purchase,,925995.0,,,1
Gold,40081,385899,360,96427,1,4,Graduate,Self-Employed,26,Renovation,,419332.0,,,1
Gold,21727,453732,60,30902,0,4,Graduate,Freelancer,7,Education,,476089.0,,,0
Gold,80930,2357330,120,465402,1,3,Graduate,Salaried,16,Business Expansion,,2374279.0,,,1
Gold,182702,4669516,36,704189,1,4,Not Graduate,Salaried,22,Education,,4701348.0,,,0
Gold,72978,222738,180,42350,1,1,Graduate,Salaried,11,Refinance,,229461.0,,,1
Gold,59214,2507776,12,134538,1,2,Not Graduate,Self-Employed,16,Education,,2516090.0,,,0
Gold,122665,4843499,36,1062922,0,2,Not Graduate,Self-Employed,14,Renovation,,4889330.0,,,0
Gold,151007,323033,24,50079,0,3,Not Graduate,Self-Employed,29,Education,,345659.0,,,0
Gold,108743,4947651,24,1080769,0,4,Graduate,Business Owner,19,Refinance,,4952938.0,,,0
Gold,19782,4081854,360,1207051,0,3,Not Graduate,Business Owner,12,Business Expansion,,4113592.0,,,0
Gold,165285,4019062,12,698004,0,0,Not Graduate,Salaried,19,Purchase,,4034255.0,,,0
Gold,114095,2477143,360,379470,1,2,Not Graduate,Business Owner,0,Business Expansion,,2492632.0,,,1
Gold,199412,4082925,120,647784,1,3,Not Graduate,Freelancer,2,Renovation,,4090305.0,,,1
Gold,187185,3583490,12,566566,1,1,Not Graduate,Business Owner,6,Business Expansion,,3628676.0,,,0
Gold,141074,1962423,12,411547,0,4,Graduate,Self-Employed,1,Education,,2001438.0,,,0
Gold,35909,2651294,12,531157,1,2,Not Graduate,Salaried,2,Refinance,,2697207.0,,,0
Gold,18229,3848942,120,747264,0,1,Not Graduate,Self-Employed,5,Business Expansion,,3875622.0,,,0
Gold,79829,1635197,24,215042,1,4,Not Graduate,Salaried,27,Renovation,,1671180.0,,,0
Gold,72319,3896883,36,1104395,1,3,Graduate,Business Owner,13,Business Expansion,,3906444.0,,,0
Gold,84201,3238803,24,835086,1,2,Graduate,Freelancer,6,Education,,3269839.0,,,0
Gold,143900,4411948,240,1176432,0,3,Graduate,Business Owner,28,Renovation,,4445067.0,,,0
Gold,117521,806895,36,42837,1,3,Not Graduate,Self-Employed,22,Business Expansion,,838220.0,,,1
Gold,109640,401468,12,116196,0,0,Graduate,Salaried,28,Renovation,,422005.0,,,0
Gold,127758,4838421,12,1051438,0,3,Graduate,Freelancer,21,Renovation,,4876103.0,,,0
Gold,56895,4586241,240,778385,0,4,Not Graduate,Salaried,15,Refinance,,4621031.0,,,0
Gold,31250,3732819,120,355669,1,4,Graduate,Freelancer,10,Education,,3759516.0,,,0
Gold,127547,3584523,180,1025296,0,1,Not Graduate,Business Owner,3,Business Expansion,,3607250.0,,,0
Gold,145220,4661774,360,1135657,0,4,Graduate,Salaried,27,Renovation,,4700046.0,,,0
Gold,47309,3412881,360,943810,0,1,Graduate,Self-Employed,25,Education,,3437048.0,,,0
Gold,62861,2539881,240,346027,0,1,Not Graduate,Salaried,4,Education,,2587559.0,,,0
Gold,120593,746282,120,217348,0,4,Graduate,Business Owner,0,Business Expansion,,756052.0,,,0
Gold,197564,1993375,60,259157,1,2,Not Graduate,Business Owner,13,Education,,2017809.0,,,1
Gold,103264,607440,240,146744,1,3,Not Graduate,Self-Employed,14,Purchase,,625376.0,,,1
Gold,38793,1355634,60,154157,1,4,Not Graduate,Freelancer,10,Refinance,,1395027.0,,,0
Gold,183477,1258577,120,74641,1,0,Not Graduate,Business Owner,8,Refinance,,1288890.0,,,1
Gold,61502,3925581,180,1048046,0,1,Not Graduate,Freelancer,25,Business Expansion,,3956705.0,,,0
Gold,139144,4286400,36,785697,1,2,Not Graduate,Business Owner,3,Education,,4302865.0,,,0
Gold,154030,580961,24,107713,0,0,Not Graduate,Freelancer,17,Renovation,,620597.0,,,0
Gold,92674,2708507,60,531477,0,1,Not Graduate,Freelancer,5,Business Expansion,,2757944.0,,,0
Gold,191991,4331720,360,327572,1,3,Graduate,Self-Employed,19,Renovation,,4349377.0,,,1
Gold,111693,4334815,360,990987,1,2,Graduate,Business Owner,23,Refinance,,4345846.0,,,1
Gold,71455,973952,180,165849,1,3,Graduate,Business Owner,27,Purchase,,985964.0,,,1
