Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Personal,56802,395389,24,56526,0,1,Not Graduate,Business Owner,20,Purchase,,,,,0
Personal,187282,3401334,360,486688,1,2,Graduate,Self-Employed,13,Education,,,,,1
Personal,134117,1575234,24,413069,1,0,Not Graduate,Business Owner,26,Business Expansion,,,,,1
Personal,125417,2670470,60,777479,0,0,Graduate,Freelancer,10,Refinance,,,,,0
Personal,130400,4189140,36,566810,1,0,Not Graduate,Salaried,20,Education,,,,,0
Personal,196165,1646610,24,194611,0,4,Not Graduate,Salaried,0,Education,,,,,0
Personal,125314,4678360,60,266611,1,2,Graduate,Self-Employed,11,Education,,,,,0
Personal,80586,219109,36,24774,1,1,Graduate,Freelancer,9,Purchase,,,,,1
Personal,117950,4666309,360,502669,1,4,Not Graduate,Salaried,6,Purchase,,,,,1
Personal,180873,4213669,360,915775,1,0,Not Graduate,Business Owner,11,Purchase,,,,,1
Personal,90632,1832989,360,464806,0,1,Not Graduate,Business Owner,2,Renovation,,,,,0
Personal,66089,861294,180,147701,0,0,Graduate,Salaried,16,Education,,,,,0
Personal,159050,1793368,240,202763,0,0,Graduate,Freelancer,1,Education,,,,,0
Personal,182343,4260770,180,576222,1,1,Not Graduate,Salaried,29,Purchase,,,,,1
Personal,16618,2633495,360,683357,1,0,Not Graduate,Self-Employed,18,Business Expansion,,,,,1
Personal,114593,2838418,180,150974,0,1,Graduate,Salaried,22,Business Expansion,,,,,0
Personal,41319,915542,12,109780,1,0,Not Graduate,Freelancer,3,Business Expansion,,,,,0
Personal,35497,1336332,36,195894,0,0,Not Graduate,Business Owner,7,Education,,,,,0
Personal,127431,3381282,12,559759,1,3,Not Graduate,Salaried,13,Renovation,,,,,0
Personal,152124,3481448,240,847482,1,4,Not Graduate,Salaried,0,Education,,,,,1
Personal,127340,1048910,12,118286,0,1,Not Graduate,Self-Employed,24,Refinance,,,,,0
Personal,156251,4049453,180,332851,1,0,Graduate,Salaried,17,Business Expansion,,,,,1
Personal,76994,1032391,24,65279,0,4,Not Graduate,Salaried,10,Education,,,,,0
Personal,59962,712640,120,105253,1,0,Not Graduate,Freelancer,8,Purchase,,,,,1
Personal,96060,4770188,36,527185,1,4,Not Graduate,Salaried,9,Refinance,,,,,0
Personal,104643,4785936,180,263356,0,3,Not Graduate,Self-Employed,19,Purchase,,,,,0
Personal,119808,1470552,240,114705,0,3,Graduate,Freelancer,6,Renovation,,,,,0
Personal,103970,2958688,120,421869,0,1,Graduate,Salaried,25,Education,,,,,0
Personal,170289,2950796,240,804083,0,3,Graduate,Salaried,8,Renovation,,,,,0
Personal,23516,1301182,240,121209,1,3,Not Graduate,Freelancer,24,Refinance,,,,,1
Personal,135555,4071273,24,209685,0,4,Graduate,Self-Employed,8,Renovation,,,,,0
Personal,148635,2387255,120,682241,1,3,Graduate,Salaried,12,Purchase,,,,,1
Personal,151273,4560351,12,1165967,1,0,Graduate,Self-Employed,10,Renovation,,,,,0
Personal,32687,4711721,180,632148,1,4,Graduate,Business Owner,13,Purchase,,,,,0
Personal,93231,4800258,180,679225,1,4,Not Graduate,Salaried,15,Purchase,,,,,1
Personal,31604,156085,360,34752,0,2,Not Graduate,Business Owner,30,Purchase,,,,,0
Personal,87651,653389,36,186204,1,1,Graduate,Salaried,9,Purchase,,,,,1
Personal,130763,2868972,60,741402,1,0,Not Graduate,Salaried,6,Purchase,,,,,1
Personal,163984,2381863,360,225304,1,2,Not Graduate,Salaried,29,Renovation,,,,,1
Personal,94616,2681953,120,613515,1,4,Not Graduate,Freelancer,16,Business Expansion,,,,,1
Personal,146020,4939762,24,818610,0,2,Not Graduate,Salaried,22,Education,,,,,0
Personal,192676,3174509,12,716621,1,1,Graduate,Salaried,1,Education,,,,,0
Personal,152228,1696597,360,165810,1,4,Not Graduate,Business Owner,10,Renovation,,,,,1
Personal,172734,430544,36,118609,1,3,Graduate,Salaried,0,Renovation,,,,,1
Personal,110715,4084379,240,359797,0,2,Not Graduate,Freelancer,1,Refinance,,,,,0
Personal,57871,4004598,12,841527,0,1,Not Graduate,Freelancer,26,Refinance,,,,,0
Personal,116523,1467037,240,422636,0,0,Graduate,Self-Employed,1,Purchase,,,,,0
Personal,155374,1320464,180,174437,0,3,Graduate,Business Owner,5,Refinance,,,,,0
Personal,119012,3566544,180,700719,1,2,Graduate,Freelancer,14,Business Expansion,,,,,1
Personal,186609,2914868,60,869524,0,4,Graduate,Self-Employed,29,Refinance,,,,,0
Personal,114558,3459039,120,1033626,0,1,Graduate,Freelancer,10,Purchase,,,,,0
Personal,152893,903250,60,201966,0,2,Graduate,Freelancer,12,Business Expansion,,,,,0
Personal,146727,2031839,180,206014,1,4,Not Graduate,Salaried,0,Purchase,,,,,1
Personal,192887,3073096,180,345024,1,1,Graduate,Self-Employed,22,Refinance,,,,,1
Personal,58835,4453168,24,853383,0,4,Graduate,Business Owner,14,Education,,,,,0
Personal,132033,2542448,180,311567,1,0,Graduate,Salaried,18,Purchase,,,,,1
Personal,195115,97559,36,23096,1,2,Not Graduate,Business Owner,25,Education,,,,,1
Personal,17908,4935489,120,983522,1,4,Not Graduate,Business Owner,6,Education,,,,,0
Personal,112839,4026421,36,971551,1,1,Not Graduate,Self-Employed,15,Education,,,,,0
Personal,36771,4344505,360,471096,0,3,Graduate,Business Owner,4,Business Expansion,,,,,0
Personal,117169,53672,180,12654,0,0,Graduate,Self-Employed,19,Refinance,,,,,0
Personal,164117,3979200,180,910311,0,4,Not Graduate,Self-Employed,11,Purchase,,,,,0
Personal,83717,4662024,180,438274,0,4,Not Graduate,Salaried,4,Business Expansion,,,,,0
Personal,87674,4718749,360,771937,0,3,Not Graduate,Freelancer,10,Refinance,,,,,0
Personal,28550,1805334,36,410161,0,0,Graduate,Self-Employed,7,Refinance,,,,,0
Personal,36757,717355,240,104439,0,4,Graduate,Business Owner,27,Refinance,,,,,0
Personal,174079,3922245,12,659920,1,1,Graduate,Self-Employed,4,Refinance,,,,,0
Personal,89638,2285750,360,615643,1,0,Graduate,Salaried,5,Purchase,,,,,1
Personal,126326,1308336,24,299098,0,1,Graduate,Salaried,1,Education,,,,,0
Personal,187346,1350334,360,374621,0,0,Graduate,Business Owner,5,Education,,,,,0
Personal,101718,1644288,60,461874,1,1,Not Graduate,Freelancer,24,Renovation,,,,,1
Personal,47491,2781322,36,632952,1,2,Not Graduate,Freelancer,1,Refinance,,,,,0
Personal,136669,1090269,24,292273,1,4,Graduate,Business Owner,10,Refinance,,,,,1
Personal,171562,3967750,24,806728,1,4,Graduate,Business Owner,21,Education,,,,,0
Personal,130903,4593800,180,535469,1,1,Graduate,Business Owner,14,Refinance,,,,,1
Personal,35679,3999192,180,654991,1,2,Not Graduate,Salaried,20,Renovation,,,,,0
Personal,193592,1822197,120,490095,0,1,Not Graduate,Self-Employed,14,Refinance,,,,,0
Personal,186111,3792828,120,444119,0,0,Not Graduate,Self-Employed,5,Refinance,,,,,0
Personal,190862,4082026,60,647119,1,1,Graduate,Freelancer,25,Refinance,,,,,1
Personal,92319,4088261,24,254200,1,1,Not Graduate,Freelancer,6,Education,,,,,0
Personal,160694,1039891,120,188554,1,4,Graduate,Salaried,12,Purchase,,,,,1
Personal,33143,1180674,24,350148,0,0,Graduate,Business Owner,3,Education,,,,,0
Personal,148390,1542767,12,229051,1,3,Not Graduate,Salaried,20,Renovation,,,,,0
Personal,138431,1974462,24,569143,1,0,Not Graduate,Salaried,6,Purchase,,,,,1
Personal,73243,4158455,180,630206,0,4,Not Graduate,Salaried,4,Education,,,,,0
Personal,174196,3481834,240,1032005,0,1,Graduate,Salaried,11,Business Expansion,,,,,0
Personal,24902,3867413,36,259185,1,4,Graduate,Freelancer,11,Business Expansion,,,,,0
Personal,113194,3870277,240,862919,1,1,Not Graduate,Business Owner,22,Education,,,,,1
Personal,139594,559338,12,58681,1,4,Not Graduate,Salaried,0,Renovation,,,,,1
Personal,111658,4217486,120,248259,0,1,Graduate,Salaried,24,Refinance,,,,,0
Personal,166105,3627381,240,988078,1,3,Graduate,Salaried,22,Business Expansion,,,,,1
Personal,134948,3831110,36,777771,0,1,Not Graduate,Self-Employed,12,Purchase,,,,,0
Personal,105062,4976615,360,688349,1,0,Not Graduate,Business Owner,26,Renovation,,,,,1
Personal,197555,1065506,36,280573,0,4,Graduate,Self-Employed,6,Renovation,,,,,0
Personal,191974,4221160,60,816246,1,0,Graduate,Salaried,24,Renovation,,,,,1
Personal,172223,1791943,36,294476,1,4,Graduate,Business Owner,25,Renovation,,,,,1
Personal,174313,1597708,120,350905,1,0,Not Graduate,Business Owner,15,Renovation,,,,,1
Personal,52833,865997,36,108911,0,2,Not Graduate,Business Owner,29,Education,,,,,0
Personal,96360,1810833,360,192126,0,4,Not Graduate,Salaried,14,Renovation,,,,,0
Personal,37411,4216890,180,596019,0,0,Graduate,Freelancer,23,Refinance,,,,,0
Personal,190245,2456357,360,383646,1,0,Not Graduate,Business Owner,22,Purchase,,,,,1
Personal,177690,618218,360,161286,0,3,Not Graduate,Business Owner,10,Renovation,,,,,0
Personal,126296,1465000,240,354628,1,1,Not Graduate,Freelancer,12,Purchase,,,,,1
Personal,171004,2959779,360,549373,1,3,Graduate,Self-Employed,0,Renovation,,,,,1
Personal,135525,1418934,120,173704,0,3,Graduate,Self-Employed,19,Education,,,,,0
Personal,27980,4915964,36,1092914,1,0,Not Graduate,Self-Employed,19,Purchase,,,,,0
Personal,183797,1606321,120,174214,1,1,Graduate,Freelancer,12,Refinance,,,,,1
Personal,169054,4413226,360,223352,0,1,Not Graduate,Business Owner,3,Business Expansion,,,,,0
Personal,192163,4225529,60,1085782,0,2,Not Graduate,Salaried,10,Education,,,,,0
Personal,39445,3415829,120,333274,1,4,Not Graduate,Freelancer,11,Purchase,,,,,0
Personal,37486,403638,360,97420,0,1,Not Graduate,Business Owner,17,Business Expansion,,,,,0
Personal,34352,1455504,12,414309,1,1,Not Graduate,Business Owner,10,Refinance,,,,,0
Personal,87723,3936895,360,298866,0,0,Graduate,Salaried,9,Business Expansion,,,,,0
Personal,69146,2544182,120,600796,1,2,Graduate,Self-Employed,30,Purchase,,,,,1
Personal,135391,877083,36,237733,0,3,Not Graduate,Business Owner,22,Renovation,,,,,0
Personal,115614,802950,180,76971,1,3,Graduate,Freelancer,19,Business Expansion,,,,,1
Personal,197243,2902687,240,619179,1,4,Graduate,Freelancer,4,Refinance,,,,,1
Personal,95347,1005078,12,156877,1,1,Graduate,Business Owner,3,Renovation,,,,,0
Personal,86859,3605817,240,621419,0,2,Graduate,Self-Employed,21,Renovation,,,,,0
Personal,139287,1322479,180,274413,0,1,Graduate,Salaried,17,Refinance,,,,,0
Personal,150380,2573384,360,358466,1,4,Not Graduate,Salaried,6,Purchase,,,,,1
Personal,170543,1809618,360,298201,1,2,Graduate,Business Owner,16,Education,,,,,1
Personal,110135,4294872,24,1207420,0,4,Graduate,Self-Employed,18,Business Expansion,,,,,0
Personal,168628,4181219,36,784385,0,3,Graduate,Business Owner,22,Refinance,,,,,0
Personal,43124,3408381,12,850249,1,3,Graduate,Freelancer,2,Education,,,,,0
Personal,24068,58910,120,8746,1,2,Graduate,Self-Employed,10,Education,,,,,1
Personal,23049,899295,240,264333,0,0,Graduate,Business Owner,24,Purchase,,,,,0
Personal,155392,4544690,36,413374,0,2,Not Graduate,Salaried,11,Renovation,,,,,0
Personal,117604,4732422,24,1087517,1,1,Graduate,Business Owner,24,Purchase,,,,,0
Personal,153103,287413,180,36435,1,2,Graduate,Freelancer,18,Purchase,,,,,1
Personal,21801,1956226,24,283869,1,1,Graduate,Business Owner,6,Refinance,,,,,0
Personal,151489,783268,120,75980,0,1,Not Graduate,Salaried,2,Purchase,,,,,0
Personal,132810,4420362,120,1049747,1,0,Graduate,Self-Employed,30,Education,,,,,1
Personal,28643,1000038,36,256501,0,1,Graduate,Business Owner,23,Purchase,,,,,0
Personal,97932,1707499,12,148434,0,0,Not Graduate,Self-Employed,16,Refinance,,,,,0
Personal,144684,3623083,12,897089,1,0,Not Graduate,Business Owner,25,Refinance,,,,,0
Personal,182189,2785595,60,784215,0,1,Graduate,Business Owner,22,Purchase,,,,,0
Personal,150795,2543378,180,666831,1,1,Not Graduate,Self-Employed,22,Refinance,,,,,1
Personal,175138,2970536,12,304730,0,1,Graduate,Freelancer,19,Renovation,,,,,0
Personal,142917,508448,12,57722,1,4,Not Graduate,Business Owner,17,Purchase,,,,,1
Personal,169473,1744506,360,273418,1,2,Not Graduate,Freelancer,2,Education,,,,,1
Personal,29757,2150574,180,109949,0,0,Graduate,Self-Employed,0,Refinance,,,,,0
Personal,87034,131309,120,18302,1,3,Not Graduate,Business Owner,15,Renovation,,,,,1
Personal,115015,2164073,120,424067,1,3,Not Graduate,Self-Employed,0,Education,,,,,1
Personal,48857,1799392,60,294915,0,0,Graduate,Business Owner,26,Purchase,,,,,0
Personal,77826,3100440,60,411191,1,0,Graduate,Salaried,9,Education,,,,,0
Personal,119001,2508206,60,163274,1,3,Graduate,Salaried,22,Education,,,,,1
Personal,129224,102713,12,29766,1,3,Graduate,Business Owner,30,Renovation,,,,,1
Personal,160662,2476454,120,237366,0,0,Not Graduate,Freelancer,8,Purchase,,,,,0
Personal,174342,3808880,60,507504,1,1,Graduate,Freelancer,7,Purchase,,,,,1
Personal,52869,1372395,12,225811,0,0,Not Graduate,Self-Employed,5,Education,,,,,0
Personal,117084,3850681,60,309476,0,2,Graduate,Salaried,22,Education,,,,,0
Personal,113870,327328,180,28358,1,4,Not Graduate,Business Owner,8,Renovation,,,,,1
Personal,139234,258009,120,33314,0,1,Not Graduate,Business Owner,11,Education,,,,,0
Personal,99028,1204456,180,185660,1,4,Graduate,Self-Employed,26,Education,,,,,1
Personal,118510,3114579,36,598545,0,4,Not Graduate,Business Owner,26,Education,,,,,0
Personal,33038,2770330,240,278285,0,0,Graduate,Self-Employed,22,Purchase,,,,,0
Personal,119030,593468,24,167902,1,0,Not Graduate,Self-Employed,24,Refinance,,,,,1
Personal,151657,1373125,120,78469,1,1,Not Graduate,Salaried,28,Purchase,,,,,1
Personal,199250,688328,36,178002,0,2,Graduate,Self-Employed,15,Business Expansion,,,,,0
Personal,32494,4079617,180,687886,1,3,Not Graduate,Business Owner,24,Renovation,,,,,0
Personal,176797,1610772,120,141155,1,0,Not Graduate,Business Owner,10,Refinance,,,,,1
Personal,116794,4886424,180,1215539,0,0,Graduate,Self-Employed,11,Education,,,,,0
Personal,39867,3855303,360,1136968,0,2,Graduate,Business Owner,2,Education,,,,,0
Personal,149754,3167909,12,706662,1,0,Graduate,Freelancer,18,Education,,,,,0
Personal,20369,3739496,12,970076,0,4,Graduate,Business Owner,26,Purchase,,,,,0
Personal,91646,2199409,120,227311,0,0,Not Graduate,Salaried,12,Education,,,,,0
Personal,134902,831116,240,110778,1,2,Not Graduate,Business Owner,10,Renovation,,,,,1
Personal,98979,1370593,60,241712,1,0,Graduate,Salaried,30,Refinance,,,,,1
Personal,67111,3242605,24,550663,1,2,Graduate,Business Owner,19,Education,,,,,0
Personal,121319,2924765,12,481458,0,3,Not Graduate,Salaried,19,Business Expansion,,,,,0
Personal,150970,3431634,60,995342,1,4,Not Graduate,Self-Employed,15,Refinance,,,,,1
Personal,163805,2530748,120,324689,0,0,Not Graduate,Business Owner,26,Education,,,,,0
Personal,123393,2468715,180,250573,1,0,Graduate,Self-Employed,14,Renovation,,,,,1
Personal,195623,1219299,360,303458,0,2,Not Graduate,Business Owner,13,Purchase,,,,,0
Personal,186106,370138,60,66094,1,4,Not Graduate,Business Owner,26,Renovation,,,,,1
Personal,51153,4369211,240,1179578,1,2,Graduate,Salaried,25,Education,,,,,1
Personal,184722,4432415,60,966645,0,0,Not Graduate,Freelancer,6,Refinance,,,,,0
Personal,68546,449350,360,41171,1,1,Not Graduate,Freelancer,2,Business Expansion,,,,,1
Personal,173116,4710925,240,861990,1,4,Graduate,Freelancer,30,Purchase,,,,,1
Personal,41119,4624938,360,723235,1,4,Not Graduate,Salaried,2,Renovation,,,,,1
Personal,170105,960475,360,223655,0,1,Not Graduate,Freelancer,20,Education,,,,,0
Personal,196193,460437,180,106946,1,2,Graduate,Self-Employed,15,Refinance,,,,,1
Personal,188793,2741811,24,417796,0,1,Graduate,Self-Employed,13,Purchase,,,,,0
Personal,112799,2128001,360,490602,0,0,Not Graduate,Self-Employed,18,Business Expansion,,,,,0
Personal,150792,1933518,24,432463,1,0,Graduate,Business Owner,24,Purchase,,,,,1
Personal,81428,767205,60,184272,1,4,Graduate,Salaried,23,Refinance,,,,,1
Personal,90473,2201183,180,163334,1,3,Not Graduate,Freelancer,27,Business Expansion,,,,,1
Personal,167870,2902717,12,214916,0,1,Graduate,Business Owner,26,Purchase,,,,,0
Personal,30103,863678,36,229066,1,4,Graduate,Self-Employed,12,Business Expansion,,,,,0
Personal,61970,3009747,12,531190,1,0,Graduate,Self-Employed,0,Education,,,,,0
Personal,180674,2838048,24,606222,0,0,Not Graduate,Salaried,24,Business Expansion,,,,,0
Personal,52220,2671686,180,351251,0,2,Graduate,Salaried,5,Purchase,,,,,0
Personal,108638,1133939,360,331592,1,3,Not Graduate,Freelancer,8,Refinance,,,,,1
Personal,36067,3296116,240,554788,1,4,Not Graduate,Self-Employed,16,Refinance,,,,,1
Personal,105585,3817204,24,637066,1,2,Graduate,Freelancer,28,Education,,,,,0
Personal,103952,544848,24,136001,1,0,Not Graduate,Business Owner,24,Purchase,,,,,1
Personal,74027,4394038,240,915537,1,1,Not Graduate,Self-Employed,7,Business Expansion,,,,,1
Personal,164775,1501149,360,250904,1,4,Not Graduate,Freelancer,22,Education,,,,,1
Personal,48567,4215447,180,1251699,1,1,Graduate,Business Owner,11,Purchase,,,,,1
Personal,36441,4560420,24,876809,0,2,Not Graduate,Business Owner,19,Refinance,,,,,0
Personal,40414,4790222,180,1365008,1,3,Not Graduate,Salaried,13,Refinance,,,,,1
Personal,90459,680273,240,183650,0,4,Not Graduate,Business Owner,15,Education,,,,,0
Personal,16657,3662535,120,688116,1,1,Not Graduate,Freelancer,11,Education,,,,,0
Personal,29436,777321,60,163785,0,0,Not Graduate,Self-Employed,28,Purchase,,,,,0
Personal,40322,2501383,120,524432,1,1,Not Graduate,Freelancer,10,Education,,,,,1
Personal,15272,4518918,60,539399,1,1,Not Graduate,Salaried,23,Refinance,,,,,0
Personal,149876,4753772,240,649226,0,0,Graduate,Freelancer,26,Renovation,,,,,0
Personal,105550,261539,60,72021,0,4,Not Graduate,Freelancer,5,Refinance,,,,,0
Personal,194395,4202709,180,467461,1,0,Not Graduate,Business Owner,14,Education,,,,,1
Personal,78241,3230683,36,585790,0,2,Not Graduate,Salaried,30,Business Expansion,,,,,0
Personal,49441,2552843,240,698821,0,2,Not Graduate,Business Owner,24,Renovation,,,,,0
Personal,109133,2131993,360,380157,0,2,Graduate,Self-Employed,1,Business Expansion,,,,,0
Personal,129443,3752732,36,716374,1,3,Graduate,Salaried,17,Education,,,,,0
Personal,96849,753195,120,37817,0,4,Not Graduate,Self-Employed,29,Education,,,,,0
Personal,107999,2049994,36,600445,0,1,Not Graduate,Self-Employed,9,Business Expansion,,,,,0
Personal,193178,2214698,240,573722,1,2,Not Graduate,Salaried,10,Education,,,,,1
Personal,99121,4235368,120,437190,0,2,Not Graduate,Business Owner,13,Renovation,,,,,0
Personal,183926,342297,12,48460,1,4,Graduate,Business Owner,1,Business Expansion,,,,,1
Personal,174642,657694,12,78016,0,0,Not Graduate,Self-Employed,10,Refinance,,,,,0
Personal,108430,2786930,24,701455,1,0,Graduate,Freelancer,20,Renovation,,,,,0
Personal,129800,1521483,12,189954,1,3,Graduate,Freelancer,20,Refinance,,,,,0
Personal,56571,3115551,36,243145,1,0,Not Graduate,Self-Employed,24,Refinance,,,,,0
Personal,168599,3919828,24,977947,1,1,Not Graduate,Freelancer,8,Business Expansion,,,,,0
Personal,139370,333253,36,76291,1,1,Not Graduate,Freelancer,26,Refinance,,,,,1
Personal,160680,625584,120,54471,0,3,Not Graduate,Salaried,27,Business Expansion,,,,,0
Personal,101397,3468657,60,1016149,0,1,Graduate,Freelancer,12,Purchase,,,,,0
Personal,178267,3949216,360,775639,1,1,Graduate,Salaried,5,Refinance,,,,,1
Personal,146554,486168,12,33286,1,0,Not Graduate,Freelancer,20,Purchase,,,,,1
Personal,47054,1897754,180,359486,1,1,Not Graduate,Freelancer,17,Purchase,,,,,1
Personal,35253,1754505,60,315888,1,4,Not Graduate,Business Owner,3,Education,,,,,0
Personal,122976,4398380,120,1056510,1,1,Not Graduate,Self-Employed,10,Business Expansion,,,,,1
Personal,73810,4900316,240,1182773,0,1,Not Graduate,Salaried,30,Purchase,,,,,0
Personal,177911,1132334,180,180358,1,1,Graduate,Business Owner,2,Business Expansion,,,,,1
Personal,29714,3885221,60,1022202,1,4,Graduate,Freelancer,30,Refinance,,,,,0
Personal,107605,796367,12,165758,1,2,Not Graduate,Self-Employed,27,Refinance,,,,,1
Personal,44763,1276724,240,65960,1,2,Not Graduate,Self-Employed,19,Purchase,,,,,1
Personal,132444,2229827,120,338746,1,0,Not Graduate,Salaried,6,Purchase,,,,,1
Personal,78352,4093951,360,870457,1,4,Not Graduate,Salaried,2,Business Expansion,,,,,1
Personal,18002,2253170,60,536904,1,1,Graduate,Business Owner,19,Renovation,,,,,0
Personal,164012,4723601,240,418461,1,0,Graduate,Salaried,25,Renovation,,,,,1
Personal,134945,2587362,240,257867,1,3,Not Graduate,Salaried,12,Education,,,,,1
Personal,191023,4924754,60,875523,0,1,Graduate,Freelancer,9,Business Expansion,,,,,0
Personal,50142,281680,120,37803,1,2,Graduate,Freelancer,20,Refinance,,,,,1
Personal,196909,4034715,36,606712,1,2,Graduate,Business Owner,0,Business Expansion,,,,,1
Personal,68175,1851373,360,145970,1,3,Graduate,Business Owner,23,Renovation,,,,,1
Personal,168805,4570060,12,430193,1,1,Not Graduate,Self-Employed,14,Refinance,,,,,0
Personal,46969,3556632,24,1001489,1,4,Not Graduate,Freelancer,29,Business Expansion,,,,,0
Personal,71706,1208987,36,116487,1,1,Not Graduate,Freelancer,26,Purchase,,,,,1
Personal,179230,876673,36,245600,0,1,Not Graduate,Freelancer,28,Education,,,,,0
Personal,161335,1875784,60,124126,1,3,Not Graduate,Salaried,5,Refinance,,,,,1
Personal,64708,840208,360,136733,0,1,Not Graduate,Salaried,11,Business Expansion,,,,,0
Personal,113713,2257394,120,642473,1,3,Graduate,Self-Employed,14,Refinance,,,,,1
Personal,116406,4822781,180,1392280,1,4,Graduate,Business Owner,4,Refinance,,,,,1
Personal,127109,188141,120,22379,1,1,Not Graduate,Business Owner,27,Business Expansion,,,,,1
Personal,188747,4529886,12,701959,1,3,Graduate,Freelancer,11,Business Expansion,,,,,0
Personal,91593,158859,60,19539,0,1,Not Graduate,Business Owner,21,Renovation,,,,,0
Personal,76092,3733161,60,1057426,1,2,Not Graduate,Self-Employed,2,Renovation,,,,,0
Personal,20020,2722571,60,395782,1,1,Not Graduate,Salaried,10,Refinance,,,,,0
Personal,108460,964228,180,205105,0,3,Graduate,Salaried,6,Business Expansion,,,,,0
Personal,153023,1313777,24,166840,0,1,Not Graduate,Business Owner,12,Purchase,,,,,0
Personal,85127,3975618,12,781583,1,0,Graduate,Salaried,4,Purchase,,,,,0
Personal,108331,1108853,120,154960,1,3,Graduate,Business Owner,25,Renovation,,,,,1
Personal,171471,3477376,240,934627,0,2,Not Graduate,Self-Employed,21,Education,,,,,0
Personal,66392,2169488,360,391311,1,3,Graduate,Freelancer,0,Refinance,,,,,1
Personal,89839,846132,240,158460,1,2,Not Graduate,Business Owner,22,Refinance,,,,,1
Personal,30735,130660,36,35278,1,0,Not Graduate,Business Owner,11,Refinance,,,,,1
Personal,20346,2497571,180,358710,1,3,Graduate,Self-Employed,28,Renovation,,,,,0
Personal,122602,3145042,24,407822,0,0,Not Graduate,Self-Employed,14,Business Expansion,,,,,0
Personal,85452,3501375,120,378859,1,3,Not Graduate,Self-Employed,7,Education,,,,,1
Personal,23403,806781,12,89539,0,1,Not Graduate,Salaried,4,Business Expansion,,,,,0
Personal,165653,4258155,60,929328,0,2,Graduate,Self-Employed,10,Business Expansion,,,,,0
Personal,91068,1026271,180,148787,1,2,Graduate,Salaried,0,Purchase,,,,,1
Personal,175603,3357084,36,519825,1,4,Graduate,Salaried,28,Purchase,,,,,1
Personal,43783,1729234,24,459293,0,1,Graduate,Salaried,28,Refinance,,,,,0
Personal,32895,4541632,240,949693,1,0,Not Graduate,Salaried,12,Refinance,,,,,1
Personal,69029,3390124,12,371304,0,3,Graduate,Salaried,23,Refinance,,,,,0
Personal,38356,3527490,12,714289,1,0,Not Graduate,Salaried,4,Purchase,,,,,0
Personal,141868,4265625,24,1073283,1,2,Graduate,Salaried,15,Renovation,,,,,0
Personal,60630,70743,120,12512,0,4,Graduate,Self-Employed,0,Refinance,,,,,0
Personal,57723,4255797,12,374983,1,3,Not Graduate,Freelancer,24,Renovation,,,,,0
Personal,176788,1026509,120,66107,0,3,Not Graduate,Self-Employed,15,Education,,,,,0
Personal,63602,987349,240,281052,0,0,Not Graduate,Business Owner,4,Business Expansion,,,,,0
Personal,104626,3350635,36,453052,0,3,Graduate,Freelancer,18,Education,,,,,0
Personal,114350,4431671,360,872776,0,3,Not Graduate,Business Owner,4,Purchase,,,,,0
Personal,156252,3356512,240,284356,1,4,Graduate,Salaried,20,Renovation,,,,,1
Personal,172632,3076136,360,744652,0,1,Graduate,Self-Employed,23,Purchase,,,,,0
Personal,173221,4178642,60,657604,0,4,Not Graduate,Freelancer,9,Education,,,,,0
Personal,150680,1613489,240,446188,0,4,Not Graduate,Self-Employed,7,Renovation,,,,,0
Personal,174932,2004500,360,538583,0,0,Not Graduate,Self-Employed,26,Refinance,,,,,0
Personal,156262,4900914,12,992556,0,1,Graduate,Business Owner,11,Renovation,,,,,0
Personal,75124,1298603,36,319745,0,2,Graduate,Self-Employed,24,Education,,,,,0
Personal,32197,1197747,360,334845,0,1,Not Graduate,Self-Employed,10,Education,,,,,0
Personal,54418,1618774,60,83895,1,1,Graduate,Self-Employed,9,Refinance,,,,,1
Personal,138738,3944133,360,387057,1,0,Graduate,Self-Employed,13,Purchase,,,,,1
Personal,69208,4159602,24,1138297,0,4,Not Graduate,Salaried,4,Renovation,,,,,0
Personal,184976,1816381,24,251601,1,4,Not Graduate,Salaried,7,Refinance,,,,,1
Personal,62744,3063577,60,504053,0,0,Graduate,Self-Employed,26,Education,,,,,0
Personal,113778,4079877,36,633724,0,2,Graduate,Salaried,5,Renovation,,,,,0
Personal,147237,1467362,120,155600,1,2,Not Graduate,Freelancer,18,Education,,,,,1
Personal,177611,3881079,180,224523,1,4,Not Graduate,Self-Employed,12,Education,,,,,1
Personal,16774,2856709,360,694675,0,3,Graduate,Salaried,17,Purchase,,,,,0
Personal,67309,1303890,360,294518,0,1,Graduate,Freelancer,20,Education,,,,,0
Personal,56860,1169279,360,288220,0,1,Not Graduate,Business Owner,8,Business Expansion,,,,,0
Personal,142342,449916,240,59448,1,2,Graduate,Salaried,7,Renovation,,,,,1
Personal,15996,1243132,120,225808,0,1,Graduate,Salaried,8,Education,,,,,0
Personal,130698,3266914,12,395744,0,3,Not Graduate,Business Owner,11,Purchase,,,,,0
Personal,153507,4296001,120,1011365,0,3,Graduate,Business Owner,16,Education,,,,,0
Personal,20445,1754287,120,511249,0,4,Not Graduate,Freelancer,14,Purchase,,,,,0
Personal,35384,1211579,24,181499,0,2,Graduate,Self-Employed,28,Refinance,,,,,0
